Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCY17,OUT017,830.4867613750421
FDQ28,OUT035,2601.3087226632024
FDV35,OUT017,2561.7149277374047
FDQ36,OUT013,658.9396553632009
FDD34,OUT018,2318.9543519643025
FDK51,OUT045,4064.0850960317835
FDV31,OUT035,2956.031695953853
FDR04,OUT035,1675.727547354076
FDR14,OUT049,944.6111180489804
DRC36,OUT010,878.232318824261
FDE39,OUT019,4.5616024120899965
FDP57,OUT049,1771.8213581336056
FDE57,OUT046,2291.936286891427
NCN18,OUT046,1740.7861692771758
NCQ05,OUT018,2117.0716608517155
FDW47,OUT035,2079.1420763697306
FDV46,OUT035,2347.5952131499
NCP29,OUT045,946.1640615050737
FDE09,OUT018,1540.0247003183133
NCU06,OUT027,5044.178474046113
FDT19,OUT010,885.7274256424378
DRF15,OUT017,2533.873323776166
DRI51,OUT013,2739.666300317852
NCX54,OUT013,1677.0052642201413
DRE01,OUT013,3800.456891168626
NCB07,OUT045,2990.9763972036435
FDU50,OUT035,1966.8857318452467
FDG40,OUT035,711.0758691858521
FDW10,OUT018,2502.59996287297
FDX51,OUT013,3162.297998094095
NCP17,OUT045,970.3757895206595
FDP21,OUT035,3163.8653391519274
FDL04,OUT045,1589.1014935298615
FDV23,OUT013,2002.365354875635
FDF24,OUT046,1373.0796976305694
FDH56,OUT027,3351.135089321056
FDB51,OUT049,1068.570824832006
FDI58,OUT027,3016.6557827720294
FDR20,OUT013,900.6600175849564
FDC51,OUT018,1698.5472795601117
FDB16,OUT027,2802.814552798367
FDE40,OUT049,1081.23240614534
NCM17,OUT035,871.1364232715639
FDU56,OUT035,3116.1456828392857
FDS32,OUT019,437.01863844068157
FDX02,OUT049,3598.82834048628
FDT39,OUT027,3938.1009770431056
FDE35,OUT017,1116.7863431266296
NCI42,OUT019,1411.7299148495972
DRL23,OUT046,1717.815145158386
FDA10,OUT046,1932.3584294812138
FDA11,OUT013,1582.6600829884296
NCM06,OUT046,2425.7702413447537
NCT05,OUT035,4211.724568687396
NCQ02,OUT010,1022.0742748691567
NCY06,OUT049,2136.4274446730283
FDY56,OUT035,3772.2630304319982
FDL02,OUT035,1888.8205439204464
NCI06,OUT035,2943.442178785328
FDQ14,OUT045,2274.923703639148
FDQ12,OUT017,3722.917108042745
FDP36,OUT046,850.7615108663908
FDK21,OUT027,5412.301809841194
FDO40,OUT045,2269.3599620587447
NCK54,OUT019,49.51536423551397
FDY09,OUT018,2530.4783883455743
NCW30,OUT049,4186.157975613904
NCC55,OUT027,2034.714632091594
FDE58,OUT018,1598.5583601415594
FDR39,OUT013,2956.1313074855484
FDU28,OUT049,3074.6640263258
FDH08,OUT017,3751.2342383451114
FDG35,OUT045,2796.743782387538
FDG22,OUT049,739.3722605268022
FDC34,OUT035,2649.5410821873347
FDP15,OUT018,3744.741951094188
FDK34,OUT010,1865.9569745863264
FDU45,OUT035,2040.884279330616
FDQ04,OUT027,2093.624137582822
FDX22,OUT018,3085.9244733012947
FDB45,OUT017,1815.1908752137297
NCH43,OUT027,4846.924935922605
DRE60,OUT046,3503.4657130947435
FDD17,OUT027,5162.833657644877
NCM54,OUT017,2108.1184421628086
NCH55,OUT013,2040.7202332507627
NCT06,OUT017,2701.0572719924294
FDA48,OUT027,4944.685143101131
FDY58,OUT027,5054.61012560957
FDO25,OUT045,3289.274670064392
FDN50,OUT045,1542.1724357577607
FDH35,OUT035,2792.2384578347423
FDK09,OUT045,3511.627803287748
FDO16,OUT013,1353.2329712371761
FDW11,OUT045,989.8403087983484
FDU47,OUT027,3740.310396831029
NCQ42,OUT010,114.35898616520376
FDK55,OUT027,2903.033802752716
FDN08,OUT049,2030.7595000219148
FDT57,OUT045,3687.9315620428515
FDJ12,OUT018,3059.02512638245
DRL59,OUT017,986.7525951530765
NCN53,OUT046,601.9480399973531
FDO51,OUT010,1126.841697359936
FDK56,OUT017,3109.702297465621
FDY12,OUT035,1041.1807978688178
FDU15,OUT035,817.7384086607615
FDQ19,OUT046,3920.910964636887
DRF15,OUT045,2389.6887128298586
DRE25,OUT019,438.7244938993549
FDK57,OUT018,1620.195299143222
FDD33,OUT010,1759.933825387003
FDR34,OUT027,5108.031188266251
FDU04,OUT045,1860.624828466823
FDE35,OUT019,830.7316799620576
NCD31,OUT035,2707.5762363423864
FDJ56,OUT035,1762.6139079942925
NCU53,OUT046,2615.1880714266426
FDD39,OUT035,3497.0023581845644
NCU17,OUT019,250.18218881521807
FDJ20,OUT046,2040.827059322661
NCW41,OUT018,2226.1775530270666
FDL52,OUT035,811.8709593085416
FDS39,OUT035,2409.5783405195243
DRJ47,OUT045,2702.228481910574
FDP13,OUT010,1192.0606646146648
DRK39,OUT010,577.3323772471344
FDF28,OUT010,128.98157583643047
FDB09,OUT045,1973.6141634348448
FDM51,OUT046,1664.282220178971
DRM49,OUT018,478.8071440331512
DRF23,OUT013,2819.404120662151
DRH01,OUT035,2856.624121343609
FDH12,OUT027,3170.4085465956014
FDA28,OUT019,120.9868631715749
FDW37,OUT018,1199.8388538829286
FDF02,OUT046,1690.9377426991264
DRL37,OUT046,709.6857560443175
NCF43,OUT046,2225.323910315947
FDH08,OUT010,1739.2308395793534
FDR34,OUT019,1778.1329671546919
NCK19,OUT049,3164.6387664365643
NCD55,OUT018,414.8802337558716
FDT27,OUT049,3834.584846155634
FDQ57,OUT045,2272.6310603516695
FDA47,OUT035,2760.8369356169765
DRG15,OUT027,2480.0621767317007
FDE05,OUT018,2068.557324518153
FDN46,OUT046,1636.9785580152247
FDX27,OUT027,2930.565261024517
FDT51,OUT045,1761.3092973793525
FDU33,OUT013,800.3057319312113
FDJ16,OUT027,2393.0227361061493
FDD20,OUT019,110.47730659608078
FDT36,OUT049,666.2284613420138
DRF15,OUT027,3880.422245358654
FDN52,OUT010,499.06198994246006
FDC22,OUT027,4499.273807375517
FDX15,OUT045,2468.981412947301
FDT13,OUT013,3037.95298668606
FDU04,OUT017,2032.8533888455684
FDU31,OUT019,1611.579228159047
FDW59,OUT027,2843.1873727450266
NCO29,OUT046,2626.773305281608
FDL15,OUT035,2577.6335775985785
FDI41,OUT049,2434.3304931163075
FDQ48,OUT049,1734.6723964287562
DRI39,OUT013,941.9486223592473
FDI08,OUT013,4066.874779796144
FDC21,OUT049,1944.472931612262
FDF58,OUT035,1173.0626116997844
FDS08,OUT010,943.5303720383724
FDE47,OUT045,1932.059208475687
NCP18,OUT019,505.5497700709702
NCR41,OUT013,1589.4858446095386
FDA27,OUT013,4046.9492532725494
FDA43,OUT035,3252.5136873054785
FDA49,OUT045,1362.7182500396623
NCE55,OUT018,2516.3984715990996
DRM49,OUT027,2217.999255263673
FDF22,OUT027,4831.848976057107
FDQ15,OUT018,1058.7493287845768
NCS54,OUT017,2859.0226041892006
NCY05,OUT013,648.5563933143064
FDR45,OUT046,3784.4983502515024
FDK57,OUT049,2027.3536240204437
FDF41,OUT010,1953.5656843852698
FDV21,OUT046,2002.4863964539531
FDD51,OUT046,699.7934388858159
FDF33,OUT046,1956.0850650647242
FDA38,OUT046,3729.174431084326
FDR56,OUT045,3101.5378874430507
NCN41,OUT017,2050.1042599596026
FDC60,OUT027,2907.132759425659
FDB47,OUT045,3212.501306603898
DRH01,OUT013,2787.6346698120983
FDW08,OUT046,1702.416483615134
FDF38,OUT027,2191.93697295229
FDY32,OUT017,2713.228484925995
FDG34,OUT049,1896.5445079546143
FDG47,OUT019,2244.1904318435654
NCF18,OUT035,3113.6183621283117
FDL39,OUT019,971.8028358258011
NCH55,OUT035,2129.956607007459
DRJ35,OUT049,1102.7635451924461
FDS44,OUT035,3973.0872674787033
DRE01,OUT018,3484.024905734044
FDY39,OUT013,3004.1522448790492
FDY32,OUT018,2314.626026883877
FDR33,OUT027,3234.0187539953536
NCP50,OUT049,1406.1854168574791
FDZ47,OUT018,1355.238983260149
FDU57,OUT049,2550.2368454527814
FDY44,OUT013,3196.2927589163696
DRH59,OUT018,932.9256972913572
FDB03,OUT027,5218.889052848955
FDY46,OUT045,2890.404640612493
FDM39,OUT045,2699.923097051531
FDY36,OUT035,1379.1669429166207
NCM55,OUT035,3049.5503173324787
FDJ50,OUT010,998.5251885311459
DRL60,OUT013,2419.582230180693
NCJ54,OUT049,3733.014694820943
FDX59,OUT017,697.8685801308272
FDI07,OUT013,3230.644561320315
DRF51,OUT010,1285.5240368982545
FDM14,OUT017,1907.2136743290537
FDP21,OUT045,2953.640218210505
FDE40,OUT035,1166.8277380995755
FDE05,OUT035,2509.885404137008
FDM13,OUT027,3580.741836461115
FDC34,OUT027,3955.097677627032
NCI55,OUT018,1666.2729644071721
NCE43,OUT018,2361.827398083153
FDW58,OUT018,1449.0380933850058
FDG60,OUT045,3643.134653825602
FDV31,OUT017,2927.254815440922
FDR47,OUT013,3114.9501231317113
FDM60,OUT019,1162.5389905387674
NCF06,OUT018,3775.5159799304543
NCN26,OUT027,3292.528797182368
FDQ59,OUT049,1538.748398736261
FDF09,OUT046,668.1755697323586
NCS06,OUT017,4246.866184322822
FDT44,OUT046,1915.455728756916
FDI19,OUT017,3966.9678770897117
FDT22,OUT017,1072.6841496503757
NCF54,OUT027,4132.308234235885
DRG25,OUT045,2866.488115572806
FDB59,OUT017,3233.5771564346064
FDQ37,OUT017,3192.7771059504425
FDP56,OUT035,981.7474613373327
FDW44,OUT035,2954.862350571463
FDJ26,OUT010,1549.1861241282672
FDU43,OUT018,3550.8250309040286
FDW33,OUT045,1602.4241730769843
NCX53,OUT027,3738.935886050858
FDN56,OUT010,472.62257770061296
DRF15,OUT049,2528.358469510501
FDO33,OUT017,1926.9693204906287
FDZ39,OUT010,184.7142189547876
NCJ19,OUT017,991.5109972624077
FDU01,OUT035,3144.658769250419
FDT12,OUT035,3735.64378024542
NCM18,OUT018,703.4200149862456
FDP19,OUT017,2173.497258034667
NCR42,OUT049,637.0668679220466
FDN10,OUT046,1896.912941181596
FDG44,OUT017,1034.8559463969523
FDQ10,OUT046,2723.866917018448
DRH13,OUT049,1780.3899545790846
FDT52,OUT013,3921.150317310679
FDM56,OUT045,1741.7583701961803
NCO43,OUT010,294.80498997387303
NCV29,OUT035,2954.1948934082748
NCF06,OUT013,4110.469670897659
FDO50,OUT035,1647.0051289958412
FDT59,OUT013,3682.9114488639143
FDX40,OUT027,2043.275699245116
FDE50,OUT017,3142.0047893064902
FDX51,OUT017,3278.912236838706
NCD30,OUT018,1285.3930503488025
FDK15,OUT013,1645.6877366421834
FDL12,OUT045,971.3173726816347
FDK46,OUT017,4192.478392731976
DRH49,OUT010,615.2192525162941
FDQ57,OUT046,2340.6210784801247
FDY59,OUT017,1624.1114271976019
FDO09,OUT018,3871.629632766791
NCG30,OUT035,2120.891588221632
FDM09,OUT017,2813.711099689141
NCN17,OUT027,3072.827565666276
NCS42,OUT013,1448.8836293288787
FDD02,OUT019,9.566007237358008
FDE34,OUT013,2906.75334597201
FDU38,OUT045,2932.765500893055
FDB33,OUT046,2551.2549140549895
NCJ29,OUT017,1510.8788174148515
FDZ27,OUT035,910.6200441648
FDI40,OUT013,1642.3617620174123
FDG22,OUT013,713.9152015667999
FDT51,OUT017,1939.760602828533
FDF20,OUT018,2908.5361172245584
FDV50,OUT035,2040.3715030201809
FDT02,OUT049,676.7621582527831
DRC49,OUT017,2386.692666338265
FDF26,OUT049,2592.394751143016
FDV52,OUT035,2063.3070325602966
FDX59,OUT049,712.6083899686755
FDV25,OUT035,3687.5862351270944
FDW23,OUT027,2104.211228045536
FDE53,OUT018,1437.996902971322
FDA19,OUT017,2218.7529436463137
FDH22,OUT046,1992.6568146606935
NCO41,OUT013,1613.1171680374691
FDX12,OUT017,3970.133539086506
FDF17,OUT013,3130.964684469911
FDS11,OUT045,3498.8559152332177
FDR51,OUT035,2555.2359431521018
FDT49,OUT010,213.3745814640215
FDC56,OUT013,1977.6920232797042
FDR13,OUT027,3395.2067294742856
FDQ60,OUT035,2108.1205470799914
FDN38,OUT049,4088.3647172221827
NCL29,OUT013,2526.297334262885
FDO13,OUT027,4066.8676420862384
FDE26,OUT018,2040.2287709170027
FDA31,OUT010,842.587066931327
FDX14,OUT035,1321.6660657172845
FDA34,OUT045,2730.9756676601696
FDF26,OUT013,2543.5890101848277
FDE38,OUT045,2611.111565040144
DRI11,OUT046,1834.1168169996795
FDQ60,OUT027,3384.0333923021153
FDL21,OUT027,2163.133632001935
DRC12,OUT027,4476.509008858391
FDC47,OUT046,3583.5046577479343
FDE57,OUT045,2203.7046003185974
FDT14,OUT045,1839.1672323729772
NCZ53,OUT046,3009.301716055404
FDE28,OUT018,3362.5724314318372
FDR19,OUT035,2497.4024973307933
NCF54,OUT019,829.85152626327
FDZ08,OUT046,1382.9747690282657
NCJ05,OUT018,2177.5134417315303
FDF59,OUT046,2056.3463982067133
NCO05,OUT035,1759.6718783522756
FDW24,OUT018,557.0580309891484
NCX42,OUT018,2341.11148049713
NCA53,OUT035,954.9103410941425
FDI45,OUT019,952.3171582245177
FDG46,OUT046,1853.5651751829212
FDM20,OUT010,1966.8236427151278
FDW11,OUT010,888.8514210656731
FDX08,OUT035,3030.818721463005
NCK17,OUT035,831.0660690151815
FDK32,OUT018,2215.5353595752968
NCA42,OUT035,2653.0480893000786
DRI01,OUT035,2839.8870252815
NCL55,OUT049,4090.343008626343
DRE25,OUT018,1222.431326022295
FDD14,OUT017,3021.808628277616
FDB10,OUT046,3712.7217392100038
DRN11,OUT035,2439.2198625340334
FDP38,OUT018,605.480192642689
NCA30,OUT017,3046.9309168928035
FDT15,OUT017,3083.8125268878903
NCP55,OUT018,660.0059333230033
FDF12,OUT035,2509.583458611385
FDM21,OUT018,3759.1097452742188
FDX56,OUT035,3476.410466515533
FDF10,OUT017,2436.489387398625
FDT32,OUT045,3012.1989379272
FDM51,OUT018,1407.229015955738
NCR50,OUT018,2158.397445680005
FDI19,OUT049,3931.8918631113484
FDX21,OUT017,1825.2410554026155
FDR31,OUT035,2538.459989252268
FDY02,OUT013,4141.365976489207
NCA29,OUT045,2607.098079763178
NCX17,OUT046,3645.9735285028123
FDM12,OUT045,2992.6141521277705
FDI53,OUT027,4002.368872321563
NCU30,OUT049,2672.36339358371
FDC56,OUT027,3408.225466697572
FDK27,OUT018,1708.3815123803506
NCK18,OUT017,2726.847950592146
FDB52,OUT019,2129.406187320037
DRG25,OUT027,4422.58419895298
FDZ13,OUT049,1011.0241312097621
FDB57,OUT019,1727.187271994323
FDR40,OUT046,1369.6094268627041
NCO14,OUT019,1172.6448467975197
NCN19,OUT045,2948.6916723275735
FDQ28,OUT019,586.5440230718559
FDO13,OUT018,2352.763003159094
FDK48,OUT013,1290.8700358910241
FDU07,OUT018,2185.757341644842
FDW20,OUT046,2008.1685303318163
FDV12,OUT010,278.90914407123864
FDH24,OUT013,2562.7322252208874
FDV59,OUT049,3527.6632038156413
FDK57,OUT045,1843.532791341894
FDL16,OUT027,2164.820028983715
NCQ17,OUT046,2457.137794427125
FDJ15,OUT018,2663.6550240610513
FDX24,OUT049,1610.8120975211768
FDT47,OUT046,1604.071855552398
FDT10,OUT049,1133.8394292248986
FDZ37,OUT018,1223.3195240426892
FDW43,OUT027,5161.466494866807
DRN36,OUT017,1627.165696021431
FDJ14,OUT045,1313.6065760718338
FDA32,OUT013,3511.1457113194483
FDJ38,OUT019,1192.017025617045
FDQ57,OUT017,2434.99664468514
NCQ41,OUT019,1164.3199315403008
FDG56,OUT049,1158.5659027297672
DRC13,OUT027,3459.7412700009777
FDV55,OUT035,2483.996589260891
FDQ49,OUT045,2482.7342959033754
FDE29,OUT010,975.6042220598374
FDR03,OUT013,3336.055662301288
FDD45,OUT049,1630.7192117733819
FDN38,OUT010,2084.817697326713
FDT56,OUT046,1023.3983157456337
FDT48,OUT045,3105.803416607685
FDU03,OUT049,3006.2161949279284
FDC56,OUT010,0.1635384352962319
NCO43,OUT027,3035.472082498345
FDQ27,OUT017,1790.9014277435738
FDR03,OUT046,3319.0161254189024
DRH23,OUT010,1054.2057088998345
FDG22,OUT045,617.8260495549348
NCJ42,OUT013,1678.5608423343713
FDR24,OUT046,1511.098908707056
FDW60,OUT035,2994.4634583616644
FDJ08,OUT013,3067.5903645508542
DRL59,OUT018,605.2367214443302
FDG60,OUT010,1765.7856799639853
FDW27,OUT017,2632.085975818399
FDX14,OUT018,928.5576040311828
FDC20,OUT013,999.7612618216043
NCS29,OUT018,3875.007111037784
FDJ56,OUT046,1625.0415125782938
FDB20,OUT019,608.9662743207159
FDL28,OUT027,5081.227105418833
FDW01,OUT018,2168.972215985749
FDL03,OUT046,3184.6529497902748
FDX22,OUT049,3451.0182445958
FDJ21,OUT035,2489.55367440596
FDR31,OUT045,2360.915420133457
FDG21,OUT035,2766.470401769789
FDS22,OUT027,2210.975599780595
FDK08,OUT035,1807.7972459483399
FDE17,OUT018,2159.7192419583453
NCN30,OUT017,1626.3292439992065
FDT50,OUT046,1553.6534361856063
NCX42,OUT049,2676.6172722058263
FDJ12,OUT035,3484.7917793063507
NCA18,OUT027,3298.6113851411
FDP23,OUT019,1558.1621962285103
FDX12,OUT013,3889.6801517715267
FDN40,OUT018,2126.05976406636
FDV48,OUT035,1458.7816684164054
NCY54,OUT013,2701.917578035368
FDL16,OUT010,1210.1378069595148
FDR45,OUT018,3513.431554070685
FDJ52,OUT046,2547.2443612539773
DRG01,OUT017,1341.743015286092
FDP52,OUT013,3701.627266837844
FDU58,OUT017,3104.8682060739147
FDL02,OUT045,1691.0111141210418
FDG28,OUT013,3906.7003919608915
FDA19,OUT035,2238.1225399198956
FDW46,OUT027,2570.9127017518485
NCD43,OUT049,1733.4151152677541
DRG39,OUT013,895.0269135866417
NCF55,OUT049,679.4925269721625
FDJ07,OUT046,1905.3902761998638
FDE08,OUT046,2427.5815828506206
FDP56,OUT019,1033.814534226909
FDT45,OUT045,808.3685447885805
FDF17,OUT018,2792.873135856187
FDX44,OUT046,1457.595918027662
FDM28,OUT027,4283.825277700953
FDI36,OUT049,3279.3235552388983
FDS07,OUT045,1804.3277685703788
FDD36,OUT045,1830.7334486728262
FDW11,OUT046,1009.5799978328582
FDN40,OUT049,2526.9944682061473
NCQ18,OUT049,1624.6277690260217
NCQ54,OUT017,2728.1497666707974
NCS42,OUT045,1373.0146696909296
DRH39,OUT010,694.2769304590202
FDC09,OUT027,3202.328139568411
FDT08,OUT010,523.0389667622806
FDC08,OUT035,3780.2206794960202
FDT20,OUT017,777.6137322820055
FDS35,OUT035,1194.7948357812684
FDX58,OUT018,2611.6362750681837
FDW58,OUT046,1696.3541236985884
DRD27,OUT046,1597.7153261017756
FDH32,OUT019,298.1224712682024
FDS26,OUT035,4236.733140187529
FDQ31,OUT046,1484.0476208126065
FDP11,OUT018,3204.7614776731243
FDD58,OUT017,1699.8922988278491
FDM33,OUT045,3371.582129307304
FDZ16,OUT049,3195.734262594911
NCS29,OUT010,2249.254942325388
NCM18,OUT019,954.6444117424498
FDP11,OUT049,3577.6647653229265
NCC42,OUT017,2358.432258252211
DRM23,OUT046,2733.2783684413903
NCN55,OUT027,5213.693044903289
FDK46,OUT013,4099.257815940321
FDR01,OUT046,3221.7745288102105
NCA05,OUT045,2327.8733403904607
NCP43,OUT017,2921.2114028839333
FDR12,OUT010,846.8869212817538
FDQ01,OUT013,4127.485539586755
FDM13,OUT046,2106.595390760197
FDQ19,OUT017,4026.705287434417
FDK56,OUT019,1057.7005577542
NCX06,OUT010,964.0039212380675
FDO56,OUT027,3433.6399047324608
FDU45,OUT045,1779.2811671198904
FDI16,OUT019,1000.98120633601
FDL32,OUT046,1876.9829902200754
FDA07,OUT046,2059.3544213342425
FDA14,OUT045,2229.0739417351406
FDV46,OUT027,3685.679007874239
NCO07,OUT035,3506.33284093804
NCP41,OUT046,1707.669773323192
FDY60,OUT018,2040.4580633080332
FDN38,OUT017,4131.188593875116
FDO15,OUT046,1278.3036041461673
FDT60,OUT013,1991.4123143295303
FDA55,OUT035,3768.894618180374
FDE02,OUT010,380.33787542734626
DRJ39,OUT049,3597.526018245496
FDV34,OUT035,1405.2729655525634
FDS20,OUT027,4408.4007678133075
FDF02,OUT027,3126.208258367855
FDW40,OUT017,2399.42742357812
NCB43,OUT046,2921.4514031094905
FDR58,OUT017,1569.4378173566054
DRJ59,OUT035,836.2183089523965
NCD30,OUT017,1673.1340094746668
FDE14,OUT017,1760.6599416703189
FDC28,OUT018,1436.165526606855
FDU16,OUT018,1108.8369392225536
NCD19,OUT035,1045.3559866281862
FDU21,OUT046,643.9046782208359
FDV59,OUT027,4899.985868158319
FDU03,OUT045,2867.0749469845223
FDC33,OUT010,1301.2763620798173
NCR42,OUT035,711.7414561929882
DRH59,OUT035,1375.8350347443827
NCM31,OUT035,2400.9232368351877
FDS50,OUT035,3614.3346260143308
FDP39,OUT046,872.6537023496824
FDQ55,OUT013,1990.2898047814142
FDV36,OUT019,111.93413161763374
FDI05,OUT027,2703.42993944255
FDS45,OUT027,3214.6955761753675
FDA39,OUT045,601.1344493245813
FDC37,OUT010,161.9374833088732
FDJ60,OUT027,4141.132486193585
DRQ35,OUT046,1974.9764584719476
NCJ06,OUT046,1894.22296216158
NCY42,OUT018,2004.2819471077341
DRM37,OUT049,3186.2561040152996
FDR14,OUT045,721.8613778165707
FDE51,OUT049,825.6389542742841
FDT33,OUT017,2792.900669042418
FDR08,OUT013,1879.4182950502382
FDE36,OUT010,727.5203003499525
FDL22,OUT019,438.6531682763307
FDR44,OUT013,2200.4828297392924
FDI56,OUT019,431.7420105193337
FDE47,OUT010,140.60508626272645
FDV27,OUT010,417.0639156524185
FDV10,OUT049,834.1008120325805
FDC40,OUT045,1200.453415098902
NCX41,OUT013,3372.768165902098
NCQ38,OUT027,3132.8384753678574
FDV12,OUT027,3115.706375352238
FDE52,OUT017,1533.4329126713628
FDG20,OUT027,4319.52980812263
FDV16,OUT027,2048.636987777568
FDI32,OUT017,1948.3134699524128
FDJ32,OUT049,1145.3170314968736
FDN39,OUT018,2465.593209301192
FDY34,OUT017,2808.62116070495
FDC14,OUT035,916.6198513585348
FDA55,OUT017,3735.5117415973
FDZ50,OUT010,958.8311228371613
DRG13,OUT049,2707.850187767975
FDP01,OUT013,2521.902861320758
NCG54,OUT017,2808.724021084926
FDM13,OUT045,2049.4869163375374
NCO18,OUT027,4260.350384661051
NCW41,OUT013,2526.877290567887
FDM52,OUT027,3793.6065259053444
NCF55,OUT035,716.7983006586815
FDT09,OUT046,2146.2466006232903
NCM19,OUT035,1908.2986466053776
FDW12,OUT018,2109.3985243725556
FDP15,OUT019,2139.4256780025325
FDK36,OUT045,752.8600252334045
FDZ25,OUT035,2951.822114303038
NCW06,OUT049,3130.859883698892
FDW60,OUT046,2888.03329403452
DRC49,OUT013,2323.0706483576196
NCT17,OUT035,3149.3370855807534
NCN06,OUT018,2294.565091748307
FDC45,OUT013,2762.4335727235357
DRJ47,OUT019,835.0012257830222
NCF06,OUT045,3984.8154094924694
FDE21,OUT010,8.762396579689039
DRG27,OUT013,706.6196991374547
FDW40,OUT049,2365.9560804116622
NCO53,OUT046,2903.8967986737143
FDE23,OUT049,915.6450261200062
FDQ16,OUT046,1727.6424633850754
FDS26,OUT045,3978.2170922925125
FDZ13,OUT010,1077.9521041131243
FDS14,OUT049,2540.981812029645
FDC10,OUT045,1869.5524402306282
FDY16,OUT049,3049.8765779081295
FDJ20,OUT035,2223.5421215464594
FDV43,OUT035,892.1518490399153
FDZ32,OUT027,3234.3913682530897
FDR23,OUT046,2783.729558688863
FDN24,OUT035,1013.1836321451071
FDE34,OUT027,4335.717936211507
FDU31,OUT013,3565.468265198332
FDW33,OUT018,1432.0081285499891
FDU26,OUT046,1881.8528659763522
FDE20,OUT027,4234.7731473826725
NCW05,OUT035,1824.6586656845611
FDB22,OUT018,2131.7352556957503
FDO56,OUT046,1942.388544304919
FDA19,OUT027,3559.1256979455193
DRI39,OUT045,847.3810087538961
FDH52,OUT018,735.0168259809952
FDZ50,OUT035,3036.7077333338675
NCN42,OUT035,2470.088474201854
FDB53,OUT013,2357.1282648592933
DRG11,OUT017,1858.3279413650846
DRK11,OUT027,3838.9302632873478
FDQ60,OUT017,2098.021395654244
FDT36,OUT017,681.0130794303332
DRG25,OUT018,2650.962150954493
DRJ23,OUT046,3030.459842782092
FDG05,OUT035,2674.3796256261503
NCK06,OUT018,1640.2358978713191
FDU52,OUT017,2540.1709108883038
FDW07,OUT018,1206.044804017771
NCM17,OUT045,674.8999144433524
FDA22,OUT045,2629.7534088940383
NCA41,OUT018,2802.2650072583283
FDF38,OUT035,925.450156197815
FDH52,OUT046,1043.459429917115
FDY58,OUT019,1678.675455463468
FDZ16,OUT045,3025.9159744024623
NCM18,OUT017,1080.2440252807241
FDA22,OUT018,2392.4031612552326
NCJ43,OUT035,2916.1202765231014
FDI34,OUT027,5123.9677332850915
FDG56,OUT046,1078.5610937669517
FDS34,OUT046,1886.6845636057617
DRC01,OUT035,1011.248645980722
FDQ04,OUT035,781.9310685197722
FDK04,OUT035,1078.4098556475262
FDT51,OUT049,1921.7714120621363
FDV26,OUT017,3208.7164272273294
FDS04,OUT049,2350.2933977966577
FDW43,OUT018,3414.74600925065
FDQ28,OUT010,554.2339879730628
NCK06,OUT017,2021.7561749088397
FDS23,OUT018,1794.4252123294048
FDZ36,OUT019,1121.995269918545
FDE56,OUT018,800.1807810358787
FDW10,OUT027,4220.989006645708
NCN14,OUT045,2852.1675140843486
NCQ18,OUT045,1465.7094210666019
FDW08,OUT017,1849.5533496957062
FDU43,OUT035,3957.9284354284855
FDR33,OUT010,172.60477091756138
FDM24,OUT010,522.9742789185018
NCZ05,OUT046,1651.7132057355939
NCV41,OUT035,1954.8445111192505
FDV11,OUT018,2531.9224299100733
NCY05,OUT035,770.4819149841053
FDV44,OUT018,2793.7757370790027
FDW32,OUT049,1534.2643072798874
NCU18,OUT027,3697.5677989019923
NCC43,OUT035,4079.555777350255
FDW19,OUT013,1893.8640871024538
FDN31,OUT035,3212.970062008174
FDI48,OUT045,819.7536083089849
FDS24,OUT017,1605.8392757136942
FDF46,OUT049,1936.0577402071851
DRG23,OUT017,2524.2849153987863
FDG14,OUT018,2200.164103314086
NCY30,OUT049,2918.3226242633227
FDO28,OUT018,1653.2847986275292
DRD24,OUT035,2401.7022357428345
FDI33,OUT049,1551.5824674580772
FDN32,OUT046,2988.4766194851295
FDR16,OUT045,3309.2922727898253
FDF26,OUT046,2520.16522656923
NCN29,OUT018,544.5206210642943
FDE20,OUT045,2698.9355366713203
FDA46,OUT046,3031.7166650962213
FDU28,OUT045,2925.0905688437233
FDQ48,OUT045,1586.0063606230983
FDV36,OUT013,2083.5675624723885
FDR14,OUT018,526.5032130818784
FDP23,OUT017,3547.8992874042697
FDP56,OUT013,917.4209868259452
FDK48,OUT010,664.9198600295972
FDR48,OUT046,2417.3731735397696
NCY29,OUT049,1035.0162229877892
FDM22,OUT018,645.4538020802197
DRJ01,OUT013,2584.525996698752
FDZ43,OUT045,3865.526953474296
FDV03,OUT035,2608.75765428292
FDX11,OUT027,4370.038199921473
NCA41,OUT027,4524.097313223092
FDE38,OUT017,2792.6493617175884
FDI27,OUT018,482.28432492279285
FDN32,OUT013,2983.872936733737
NCN43,OUT017,2043.5072215757418
FDB47,OUT027,4723.530841840685
FDV03,OUT017,2583.157171381295
NCN30,OUT045,1489.9154338234048
NCV54,OUT010,10.998893094656978
FDV07,OUT013,1837.0882967429366
FDP07,OUT049,3265.11703134501
FDK48,OUT018,928.0832033893164
FDM15,OUT019,556.963266701101
FDY19,OUT027,3375.4176028186375
FDK46,OUT046,4091.4007798192056
FDY11,OUT045,1067.213798058428
FDH09,OUT046,1054.245972796077
FDO08,OUT027,4159.89721796399
FDU14,OUT013,3944.8158505651145
