Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCA17,OUT027,3872.5
FDF10,OUT046,2356.5
FDR26,OUT027,4273.5
FDI02,OUT049,1955.0
NCM54,OUT010,33.0
FDF14,OUT013,2439.5
FDJ33,OUT010,6.0
FDM20,OUT035,4105.0
FDC03,OUT027,4581.0
NCX05,OUT046,1831.0
NCM41,OUT027,2968.0
NCU29,OUT010,395.0
FDQ59,OUT017,1543.0
FDH46,OUT010,282.0
FDH09,OUT013,1040.0
NCD06,OUT045,643.5
FDC15,OUT035,2602.5
DRD37,OUT027,2219.0
FDT28,OUT027,3844.0
FDR28,OUT027,4121.5
FDT38,OUT017,1486.0
FDV34,OUT027,2763.0
FDY52,OUT035,1211.0
FDB34,OUT013,1396.0
DRL23,OUT018,1459.0
DRB24,OUT046,2405.5
FDJ50,OUT046,901.0
FDQ49,OUT035,2649.5
FDP20,OUT035,2219.0
FDV19,OUT027,4092.5
NCR54,OUT045,2973.5
FDO09,OUT010,2168.5
FDS57,OUT018,2010.0
FDN10,OUT049,1974.5
FDV23,OUT049,2098.0
FDY28,OUT049,3494.0
DRG51,OUT013,2592.0
FDD45,OUT019,411.5
NCL18,OUT027,4471.0
NCM29,OUT013,2090.5
FDF17,OUT027,4579.0
FDE22,OUT017,2704.0
FDQ22,OUT017,777.0
FDS01,OUT013,2885.0
FDW35,OUT027,2211.0
FDJ33,OUT046,1998.5
NCF54,OUT035,2881.5
FDE09,OUT013,1801.0
NCE06,OUT045,2429.0
DRH49,OUT049,1382.0
FDY43,OUT045,2638.5
NCT05,OUT017,4157.0
FDZ34,OUT045,2988.5
FDL38,OUT017,1634.0
FDZ31,OUT017,3211.0
FDR14,OUT035,1053.0
NCN54,OUT049,1336.5
NCC42,OUT027,3709.0
FDK08,OUT017,1816.0
FDP59,OUT013,1756.0
FDV22,OUT035,2751.0
FDD33,OUT035,3912.0
DRE60,OUT027,5022.0
FDK52,OUT046,3538.0
FDA02,OUT017,2475.0
FDM56,OUT049,1875.0
FDE57,OUT035,2484.0
FDM32,OUT045,1386.0
NCQ30,OUT027,3389.5
FDQ27,OUT027,3226.5
FDT60,OUT027,3462.0
FDU43,OUT049,3961.0
NCO55,OUT035,1940.5
FDG02,OUT045,2975.0
FDJ28,OUT013,3014.0
FDP40,OUT045,1749.0
FDJ38,OUT045,3013.0
NCC54,OUT017,3941.0
NCZ41,OUT046,1975.0
FDK38,OUT019,465.0
FDU52,OUT013,2452.0
FDC40,OUT046,1213.5
NCR30,OUT017,1300.0
NCN18,OUT017,1868.0
FDB50,OUT035,1480.0
FDG04,OUT013,2976.5
FDR26,OUT035,2968.0
NCT17,OUT018,2725.0
FDX35,OUT027,5117.5
FDS12,OUT046,1973.0
NCZ29,OUT027,3488.0
FDB38,OUT010,680.0
FDP12,OUT013,672.5
FDP22,OUT046,867.5
FDS26,OUT018,3803.0
FDR52,OUT046,3042.0
DRJ13,OUT046,2505.5
FDU48,OUT027,3557.5
FDE29,OUT035,1164.0
NCT29,OUT049,2038.0
DRK37,OUT018,2703.0
FDK55,OUT046,1410.0
FDR07,OUT046,1546.5
FDO21,OUT027,5088.5
FDK46,OUT049,4201.0
FDB12,OUT045,1622.0
FDT31,OUT027,4511.0
FDJ33,OUT045,1945.5
FDC26,OUT027,3257.5
NCQ02,OUT045,2863.0
FDP08,OUT010,1147.0
FDB11,OUT027,5088.0
FDV55,OUT013,2358.0
FDW20,OUT049,2074.0
NCJ18,OUT019,77.0
FDC41,OUT018,942.0
FDE14,OUT027,3194.5
FDG35,OUT013,2882.5
FDF45,OUT035,1230.5
FDS19,OUT027,2816.5
FDS58,OUT019,669.0
FDA26,OUT017,3616.0
FDM32,OUT049,1550.5
FDL45,OUT046,1995.5
FDZ55,OUT049,2666.5
FDY37,OUT049,2431.5
FDO46,OUT046,3050.0
FDQ60,OUT046,1913.5
FDA19,OUT018,1849.0
FDL15,OUT046,2441.5
FDM10,OUT018,3103.0
NCL05,OUT017,855.0
DRK49,OUT010,1285.5
NCE18,OUT027,5410.0
FDG40,OUT049,671.5
DRI59,OUT045,3440.5
FDK28,OUT035,4223.5
NCD06,OUT019,1208.5
FDO11,OUT019,2091.0
FDK27,OUT046,1908.5
FDT43,OUT027,2353.5
FDD38,OUT018,1469.0
FDA16,OUT049,3557.5
FDL14,OUT027,4013.0
NCM17,OUT049,824.5
FDD20,OUT045,1932.5
FDA40,OUT045,1379.0
FDL43,OUT045,1198.0
FDV15,OUT045,1559.5
FDE52,OUT046,1427.0
NCL17,OUT010,315.5
NCJ31,OUT045,3701.5
FDR60,OUT045,1162.0
NCA18,OUT035,2007.0
FDS21,OUT027,2574.5
FDW09,OUT035,1525.0
FDL26,OUT035,2679.5
FDS47,OUT018,1174.0
FDC39,OUT046,3169.0
FDT51,OUT035,2050.5
FDK40,OUT035,4339.0
NCG19,OUT045,3573.0
FDZ07,OUT046,1061.5
FDF08,OUT027,2993.0
FDO04,OUT013,906.5
FDK41,OUT018,1061.0
FDP15,OUT049,4128.5
NCD43,OUT018,1389.0
NCP18,OUT013,2333.0
FDZ51,OUT046,1539.5
DRH13,OUT035,1920.0
FDF38,OUT045,676.5
NCI43,OUT045,699.0
FDM38,OUT027,2451.5
FDS03,OUT013,1070.5
DRJ47,OUT017,2872.0
FDT50,OUT010,417.0
FDV02,OUT046,2662.5
NCG18,OUT017,1767.0
FDW52,OUT046,2625.0
FDS40,OUT035,809.5
FDN31,OUT017,3183.0
FDA37,OUT045,1960.5
FDA15,OUT046,3875.5
FDL39,OUT046,2844.0
FDJ53,OUT045,1852.5
FDX22,OUT013,3384.0
NCZ42,OUT045,3648.5
FDD56,OUT027,4342.5
FDD40,OUT017,3211.0
FDS50,OUT013,3440.5
NCN14,OUT013,2958.5
FDT15,OUT013,2969.0
NCS18,OUT027,3177.5
NCO26,OUT010,180.5
FDF58,OUT018,760.0
NCB19,OUT013,1350.0
FDH26,OUT017,2463.0
DRB24,OUT027,3893.0
FDA49,OUT018,1163.0
FDB32,OUT045,1491.0
FDI36,OUT017,3282.0
NCA17,OUT010,410.0
FDH22,OUT013,1983.5
NCM26,OUT018,2215.0
FDT15,OUT027,4450.0
FDB16,OUT018,1106.0
NCP54,OUT027,3418.0
FDJ36,OUT013,1667.5
FDO28,OUT045,1816.5
FDU09,OUT013,944.0
FDF29,OUT017,2236.0
FDY08,OUT013,2293.5
DRJ59,OUT018,392.0
FDT23,OUT027,2825.0
FDU15,OUT018,451.0
FDT47,OUT013,1624.0
FDI53,OUT019,693.0
FDR59,OUT018,3930.0
FDD53,OUT035,872.0
FDY51,OUT017,3615.0
FDT04,OUT049,713.5
FDU51,OUT049,2950.5
FDG14,OUT035,2688.5
NCU06,OUT045,3515.0
DRG25,OUT046,2900.0
DRH49,OUT035,1535.0
FDN15,OUT035,2434.5
FDL43,OUT018,1000.0
NCT18,OUT049,2942.5
NCB31,OUT013,4057.5
FDK57,OUT035,2100.0
FDY04,OUT019,703.0
NCP54,OUT046,1882.0
FDF41,OUT013,3824.5
FDM01,OUT045,1546.0
FDW03,OUT045,1660.0
FDF28,OUT045,1920.0
FDY37,OUT017,2479.0
FDQ03,OUT017,3934.0
FDP51,OUT027,3457.0
FDJ40,OUT017,1951.0
FDC32,OUT049,1621.0
DRI49,OUT027,2750.5
NCW54,OUT017,997.0
FDF09,OUT017,813.0
FDP45,OUT018,3745.0
DRJ23,OUT018,2722.0
FDS59,OUT017,1976.0
FDY08,OUT046,2241.5
FDX16,OUT049,2430.0
FDY16,OUT018,2693.0
FDK32,OUT035,2703.0
FDQ22,OUT013,672.0
NCC31,OUT018,2186.0
FDG58,OUT049,2580.0
DRF48,OUT013,2968.0
DRH36,OUT049,1265.5
NCR30,OUT035,1380.5
FDB03,OUT019,1866.0
FDZ28,OUT027,3533.5
FDR35,OUT017,3295.0
DRD15,OUT027,5156.5
FDJ33,OUT019,101.5
FDA56,OUT010,1.5
FDP56,OUT046,805.0
NCT30,OUT046,729.5
FDK15,OUT017,1751.0
FDH44,OUT018,2155.0
FDV01,OUT013,2529.0
DRG03,OUT017,2562.0
FDG50,OUT027,2969.0
FDR16,OUT010,1444.5
FDZ60,OUT046,1680.0
DRG03,OUT045,2370.5
FDS56,OUT018,3982.0
FDU33,OUT045,705.0
DRD27,OUT035,1803.0
FDW22,OUT046,3540.5
DRA24,OUT045,2531.5
FDF38,OUT049,835.5
FDX48,OUT013,2496.0
FDS58,OUT018,2352.0
FDC32,OUT046,1493.0
NCQ29,OUT045,4026.5
DRK39,OUT018,1104.0
NCS38,OUT017,1914.0
DRO47,OUT013,1800.5
DRG27,OUT027,2186.0
FDC57,OUT027,4590.5
FDS55,OUT046,2333.5
NCJ06,OUT018,1621.0
FDO01,OUT019,149.0
NCM55,OUT045,2893.5
FDC52,OUT049,2529.0
FDQ15,OUT045,1255.5
NCT30,OUT027,2228.0
NCR42,OUT027,2001.0
FDD28,OUT035,1138.5
FDQ34,OUT049,1750.0
FDZ12,OUT027,3735.0
DRE13,OUT019,546.5
NCN07,OUT019,246.0
FDM28,OUT035,3054.0
FDI10,OUT017,2899.0
FDQ25,OUT013,2787.5
FDA38,OUT010,1807.5
DRI13,OUT049,3494.0
FDY20,OUT027,3011.0
NCZ53,OUT035,3171.0
NCM31,OUT013,2321.5
DRB01,OUT017,3093.0
DRF37,OUT046,4069.0
NCF42,OUT049,2836.5
FDF16,OUT018,2090.0
FDB41,OUT013,824.5
FDR34,OUT013,3645.5
FDR15,OUT018,2283.0
NCV42,OUT019,162.5
FDW51,OUT035,3602.0
FDU36,OUT017,1690.0
FDX60,OUT049,1390.5
FDY03,OUT035,2065.5
FDW55,OUT045,3913.5
FDT01,OUT010,1427.5
FDG58,OUT013,2501.0
FDK21,OUT017,4077.0
NCS41,OUT019,967.5
FDS10,OUT045,2801.0
NCT53,OUT046,2592.5
FDJ28,OUT018,2753.0
FDX44,OUT045,1364.0
FDT20,OUT018,425.0
FDO44,OUT017,1919.0
NCX17,OUT049,3786.5
FDY01,OUT017,2052.0
FDJ12,OUT027,4835.0
DRK35,OUT018,377.0
FDD47,OUT019,809.5
NCM53,OUT035,1905.5
FDO45,OUT013,1464.5
NCM42,OUT010,244.5
FDE04,OUT046,2852.5
NCI30,OUT027,5346.5
FDZ19,OUT013,2792.5
FDW57,OUT013,2849.5
FDA25,OUT013,1719.5
FDT22,OUT046,930.5
FDP51,OUT013,1958.5
FDD48,OUT027,3336.0
FDY39,OUT035,3157.0
FDO48,OUT010,1581.5
FDD23,OUT027,4511.5
DRN35,OUT027,2123.0
FDT01,OUT035,3630.0
FDC20,OUT010,1027.0
DRJ35,OUT035,1236.0
FDB32,OUT046,1520.0
FDL24,OUT046,2765.5
NCV42,OUT035,1964.0
FDZ46,OUT046,1720.5
FDC15,OUT013,2405.0
FDD08,OUT019,1242.5
FDY50,OUT049,1481.0
FDD36,OUT013,1903.5
FDG57,OUT027,2320.5
FDL21,OUT018,489.0
FDN16,OUT027,3155.5
FDJ09,OUT027,2244.0
FDS01,OUT010,914.5
FDV33,OUT017,4289.0
DRE12,OUT017,1932.0
FDR07,OUT013,1590.5
FDP48,OUT010,984.0
NCB55,OUT035,1086.0
FDQ08,OUT013,1067.5
FDR34,OUT035,3898.5
FDO33,OUT046,1763.5
FDP13,OUT045,627.0
FDX12,OUT049,3961.0
NCT06,OUT049,2696.0
FDR16,OUT019,1484.5
FDE36,OUT046,2635.5
FDZ36,OUT049,3057.5
FDV13,OUT045,1420.5
NCZ17,OUT035,811.5
FDU56,OUT045,2854.5
FDM09,OUT035,2949.5
FDV02,OUT017,2817.0
FDS34,OUT018,1593.0
FDA11,OUT049,1621.5
FDP09,OUT017,3487.0
FDB29,OUT027,3351.0
FDT19,OUT017,2950.0
DRH15,OUT017,867.0
FDY38,OUT046,3653.0
FDF14,OUT027,3932.5
FDN48,OUT010,480.5
FDQ12,OUT013,3636.0
NCJ43,OUT045,2622.5
FDE17,OUT019,534.0
FDB05,OUT035,4105.0
FDH10,OUT045,2970.0
NCR06,OUT017,791.0
FDU32,OUT018,1719.0
FDD56,OUT049,2913.5
FDO36,OUT018,2601.0
FDH16,OUT010,503.0
FDX10,OUT018,381.0
FDZ37,OUT017,1641.0
FDU31,OUT010,1558.5
DRC49,OUT049,2322.5
FDL15,OUT045,2357.0
FDN32,OUT019,1050.0
DRH59,OUT027,2704.0
NCU29,OUT049,2446.0
FDR37,OUT019,972.0
FDS14,OUT018,2192.0
FDU02,OUT027,5015.5
FDJ08,OUT035,3266.5
NCZ06,OUT045,3866.5
FDO31,OUT049,1495.5
FDH31,OUT018,1438.0
FDS58,OUT017,2729.0
NCA53,OUT027,2305.0
FDF50,OUT046,3131.0
NCW42,OUT049,3567.0
NCQ17,OUT045,2382.0
FDK51,OUT018,3868.0
NCW41,OUT010,542.5
NCR29,OUT017,1045.0
FDB08,OUT019,640.5
FDA40,OUT027,2897.0
FDL14,OUT018,2328.0
FDB47,OUT046,3248.0
FDO03,OUT035,3867.0
DRK13,OUT019,1155.5
FDX13,OUT010,1976.0
FDF52,OUT046,2856.5
FDT11,OUT013,3048.5
FDB08,OUT013,2572.0
FDQ28,OUT018,2247.0
FDD29,OUT045,3895.5
NCQ29,OUT027,5594.0
NCO02,OUT013,1101.0
FDR56,OUT010,1190.0
NCM54,OUT049,2054.5
FDP51,OUT035,2123.0
FDT38,OUT013,1327.5
FDZ20,OUT018,3769.0
FDJ53,OUT013,1913.0
FDX13,OUT049,4053.0
FDP58,OUT035,3663.5
NCK31,OUT019,1011.5
FDA35,OUT018,1746.0
FDV37,OUT018,2955.0
NCO07,OUT027,4905.0
FDA20,OUT045,2909.5
FDZ59,OUT035,2898.0
NCY17,OUT017,865.0
FDQ28,OUT035,2669.0
FDV35,OUT017,2589.0
FDQ36,OUT013,618.0
FDD34,OUT018,2340.0
FDK51,OUT045,4045.5
FDV31,OUT035,3000.5
FDR04,OUT035,1738.5
FDR14,OUT049,941.0
DRC36,OUT010,818.5
FDE39,OUT019,27.0
FDP57,OUT049,1771.5
FDE57,OUT046,2257.5
NCN18,OUT046,1704.0
NCQ05,OUT018,2133.0
FDW47,OUT035,2131.5
FDV46,OUT035,2405.0
NCP29,OUT045,931.5
FDE09,OUT018,1550.0
NCU06,OUT027,5063.0
FDT19,OUT010,829.0
DRF15,OUT017,2564.0
DRI51,OUT013,2707.0
NCX54,OUT013,1635.5
DRE01,OUT013,3759.0
NCB07,OUT045,2962.5
FDU50,OUT035,2027.0
FDG40,OUT035,775.0
FDW10,OUT018,2523.0
FDX51,OUT013,3142.0
NCP17,OUT045,954.5
FDP21,OUT035,3227.0
FDL04,OUT045,1583.0
FDV23,OUT013,1967.5
FDF24,OUT046,1334.0
FDH56,OUT027,3382.0
FDB51,OUT049,1064.5
FDI58,OUT027,3060.0
FDR20,OUT013,868.0
FDC51,OUT018,1721.0
FDB16,OUT027,2835.0
FDE40,OUT049,1083.0
NCM17,OUT035,929.5
FDU56,OUT035,3159.5
FDS32,OUT019,411.0
FDX02,OUT049,3591.5
FDT39,OUT027,3982.0
FDE35,OUT017,1166.0
NCI42,OUT019,1375.0
DRL23,OUT046,1697.5
FDA10,OUT046,1906.0
FDA11,OUT013,1534.0
NCM06,OUT046,2388.0
NCT05,OUT035,4265.5
NCQ02,OUT010,958.0
NCY06,OUT049,2121.0
FDY56,OUT035,3821.0
FDL02,OUT035,1944.0
NCI06,OUT035,2984.5
FDQ14,OUT045,2259.5
FDQ12,OUT017,3730.0
FDP36,OUT046,813.0
FDK21,OUT027,5446.5
FDO40,OUT045,2262.5
NCK54,OUT019,83.5
FDY09,OUT018,2551.0
NCW30,OUT049,4169.0
NCC55,OUT027,2057.5
FDE58,OUT018,1620.0
FDR39,OUT013,2929.5
FDU28,OUT049,3082.0
FDH08,OUT017,3770.0
FDG35,OUT045,2797.0
FDG22,OUT049,745.5
FDC34,OUT035,2713.5
FDP15,OUT018,3767.0
FDK34,OUT010,1813.5
FDU45,OUT035,2105.0
FDQ04,OUT027,2135.5
FDX22,OUT018,3112.0
FDB45,OUT017,1835.0
NCH43,OUT027,4867.0
DRE60,OUT046,3466.5
FDD17,OUT027,5201.0
NCM54,OUT017,2125.0
NCH55,OUT013,1998.0
NCT06,OUT017,2718.0
FDA48,OUT027,4957.0
FDY58,OUT027,5089.0
FDO25,OUT045,3269.0
FDN50,OUT045,1528.5
FDH35,OUT035,2856.5
FDK09,OUT045,3499.5
FDO16,OUT013,1330.0
FDW11,OUT045,970.5
FDU47,OUT027,3775.0
NCQ42,OUT010,50.5
FDK55,OUT027,2941.0
FDN08,OUT049,2024.5
FDT57,OUT045,3675.0
FDJ12,OUT018,3061.0
DRL59,OUT017,1023.0
NCN53,OUT046,577.0
FDO51,OUT010,1168.5
FDK56,OUT017,3130.0
FDY12,OUT035,1083.5
FDU15,OUT035,884.0
FDQ19,OUT046,3890.0
DRF15,OUT045,2374.5
DRE25,OUT019,471.0
FDK57,OUT018,1642.0
FDD33,OUT010,1695.5
FDR34,OUT027,5147.5
FDU04,OUT045,1854.5
FDE35,OUT019,833.5
NCD31,OUT035,2748.5
FDJ56,OUT035,1809.5
NCU53,OUT046,2588.0
FDD39,OUT035,3548.5
NCU17,OUT019,272.0
FDJ20,OUT046,2011.0
NCW41,OUT018,2242.0
FDL52,OUT035,882.0
FDS39,OUT035,2469.0
DRJ47,OUT045,2691.5
FDP13,OUT010,1242.5
DRK39,OUT010,630.0
FDF28,OUT010,89.0
FDB09,OUT045,1949.5
FDM51,OUT046,1650.0
DRM49,OUT018,495.0
DRF23,OUT013,2794.5
DRH01,OUT035,2903.0
FDH12,OUT027,3185.0
FDA28,OUT019,109.0
FDW37,OUT018,1212.0
FDF02,OUT046,1661.0
DRL37,OUT046,674.5
NCF43,OUT046,2187.5
FDH08,OUT010,1674.5
FDR34,OUT019,1763.5
NCK19,OUT049,3209.0
NCD55,OUT018,422.0
FDT27,OUT049,3841.0
FDQ57,OUT045,2262.0
FDA47,OUT035,2801.0
DRG15,OUT027,2515.0
FDE05,OUT018,2098.0
FDN46,OUT046,1618.5
FDX27,OUT027,2968.0
FDT51,OUT045,1757.5
FDU33,OUT013,781.0
FDJ16,OUT027,2434.5
FDD20,OUT019,79.0
FDT36,OUT049,644.5
DRF15,OUT027,3912.0
FDN52,OUT010,537.0
FDC22,OUT027,4541.5
FDX15,OUT045,2459.0
FDT13,OUT013,3000.5
FDU04,OUT017,2071.0
FDU31,OUT019,1585.0
FDW59,OUT027,2872.5
NCO29,OUT046,2598.5
FDL15,OUT035,2635.5
FDI41,OUT049,2442.0
FDQ48,OUT049,1718.0
DRI39,OUT013,912.0
FDI08,OUT013,4031.0
FDC21,OUT049,1938.0
FDF58,OUT035,1232.0
FDS08,OUT010,880.0
FDE47,OUT045,1928.5
NCP18,OUT019,470.5
NCR41,OUT013,1559.0
FDA27,OUT013,4017.0
FDA43,OUT035,3296.5
FDA49,OUT045,1343.5
NCE55,OUT018,2522.0
DRM49,OUT027,2250.0
FDF22,OUT027,4867.0
FDQ15,OUT018,1090.0
NCS54,OUT017,2876.0
NCY05,OUT013,619.5
FDR45,OUT046,3757.0
FDK57,OUT049,2027.0
FDF41,OUT010,1906.5
FDV21,OUT046,1977.0
FDD51,OUT046,671.5
FDF33,OUT046,1933.5
FDA38,OUT046,3697.5
FDR56,OUT045,3083.0
NCN41,OUT017,2082.0
FDC60,OUT027,2928.5
FDB47,OUT045,3200.5
DRH01,OUT013,2746.0
FDW08,OUT046,1669.0
FDF38,OUT027,2227.5
FDY32,OUT017,2734.0
FDG34,OUT049,1902.0
FDG47,OUT019,2231.5
NCF18,OUT035,3154.0
FDL39,OUT019,954.0
NCH55,OUT035,2171.0
DRJ35,OUT049,1105.5
FDS44,OUT035,4022.5
DRE01,OUT018,3491.0
FDY39,OUT013,2985.0
FDY32,OUT018,2325.0
FDR33,OUT027,3271.0
NCP50,OUT049,1451.5
FDZ47,OUT018,1359.0
FDU57,OUT049,2555.5
FDY44,OUT013,3162.0
DRH59,OUT018,956.0
FDB03,OUT027,5254.5
FDY46,OUT045,2878.5
FDM39,OUT045,2684.0
FDY36,OUT035,1414.0
NCM55,OUT035,3152.5
FDJ50,OUT010,1056.0
DRL60,OUT013,2379.0
NCJ54,OUT049,3716.0
FDX59,OUT017,728.0
FDI07,OUT013,3210.5
DRF51,OUT010,1336.5
FDM14,OUT017,1932.0
FDP21,OUT045,2948.0
FDE40,OUT035,1227.5
FDE05,OUT035,2578.0
FDM13,OUT027,3542.5
FDC34,OUT027,3997.0
NCI55,OUT018,1672.0
NCE43,OUT018,2368.0
FDW58,OUT018,1469.0
FDG60,OUT045,3606.0
FDV31,OUT017,2947.0
FDR47,OUT013,3078.0
FDM60,OUT019,1196.5
NCF06,OUT018,3780.0
NCN26,OUT027,3314.0
FDQ59,OUT049,1537.5
FDF09,OUT046,635.5
NCS06,OUT017,4263.0
FDT44,OUT046,1881.0
FDI19,OUT017,3999.0
FDT22,OUT017,1108.0
NCF54,OUT027,4152.0
DRG25,OUT045,2840.0
FDB59,OUT017,3266.0
FDQ37,OUT017,3148.0
FDP56,OUT035,1028.5
FDW44,OUT035,3005.0
FDJ26,OUT010,1494.5
FDU43,OUT018,3565.0
FDW33,OUT045,1593.0
NCX53,OUT027,3770.0
FDN56,OUT010,416.5
DRF15,OUT049,2523.0
FDO33,OUT017,1961.0
FDZ39,OUT010,228.5
NCJ19,OUT017,1073.0
FDU01,OUT035,3198.0
FDT12,OUT035,3774.5
NCM18,OUT018,711.0
FDP19,OUT017,2195.0
NCR42,OUT049,624.0
FDN10,OUT046,1871.5
FDG44,OUT017,1057.0
FDQ10,OUT046,2697.5
DRH13,OUT049,1767.5
FDT52,OUT013,3901.0
FDM56,OUT045,1718.0
NCO43,OUT010,298.0
NCV29,OUT035,3010.0
NCF06,OUT013,4066.5
FDO50,OUT035,1697.0
FDT59,OUT013,3645.5
FDX40,OUT027,2084.5
FDE50,OUT017,3171.0
FDX51,OUT017,3318.0
NCD30,OUT018,1291.0
FDK15,OUT013,1622.0
FDL12,OUT045,944.5
FDK46,OUT017,4224.0
DRH49,OUT010,680.5
FDQ57,OUT046,2315.0
FDY59,OUT017,1634.0
FDO09,OUT018,3897.0
NCG30,OUT035,2162.0
FDM09,OUT017,2853.0
NCN17,OUT027,3106.0
NCS42,OUT013,1408.0
FDD02,OUT019,17.5
FDE34,OUT013,2878.5
FDU38,OUT045,2916.5
FDB33,OUT046,2515.5
NCJ29,OUT017,1543.0
FDZ27,OUT035,965.5
FDI40,OUT013,1625.0
FDG22,OUT013,693.0
FDT51,OUT017,1981.0
FDF20,OUT018,2917.0
FDV50,OUT035,2094.0
FDT02,OUT049,672.5
DRC49,OUT017,2406.0
FDF26,OUT049,2589.5
FDV52,OUT035,2131.0
FDX59,OUT049,706.0
FDV25,OUT035,3735.5
FDW23,OUT027,2120.0
FDE53,OUT018,1462.0
FDA19,OUT017,2239.0
FDH22,OUT046,1968.0
NCO41,OUT013,1583.0
FDX12,OUT017,3983.0
FDF17,OUT013,3106.0
FDS11,OUT045,3483.5
FDR51,OUT035,2621.0
FDT49,OUT010,271.0
FDC56,OUT013,1940.0
FDR13,OUT027,3429.5
FDQ60,OUT035,2149.0
FDN38,OUT049,4084.5
NCL29,OUT013,2496.0
FDO13,OUT027,4028.0
FDE26,OUT018,2053.0
FDA31,OUT010,779.5
FDX14,OUT035,1376.0
FDA34,OUT045,2727.0
FDF26,OUT013,2514.0
FDE38,OUT045,2591.5
DRI11,OUT046,1814.0
FDQ60,OUT027,3404.5
FDL21,OUT027,2206.0
DRC12,OUT027,4498.0
FDC47,OUT046,3556.5
FDE57,OUT045,2180.0
FDT14,OUT045,1830.0
NCZ53,OUT046,2981.0
FDE28,OUT018,3391.0
FDR19,OUT035,2549.0
NCF54,OUT019,794.0
FDZ08,OUT046,1355.5
NCJ05,OUT018,2193.0
FDF59,OUT046,2038.5
NCO05,OUT035,1816.5
FDW24,OUT018,558.0
NCX42,OUT018,2347.0
NCA53,OUT035,1012.5
FDI45,OUT019,920.5
FDG46,OUT046,1834.5
FDM20,OUT010,1901.5
FDW11,OUT010,943.5
FDX08,OUT035,3074.5
NCK17,OUT035,889.0
FDK32,OUT018,2231.0
NCA42,OUT035,2694.5
DRI01,OUT035,2886.5
NCL55,OUT049,4133.0
DRE25,OUT018,1230.0
FDD14,OUT017,3045.0
FDB10,OUT046,3685.5
DRN11,OUT035,2499.5
FDP38,OUT018,619.0
NCA30,OUT017,3063.0
FDT15,OUT017,3123.0
NCP55,OUT018,728.0
FDF12,OUT035,2544.0
FDM21,OUT018,3777.0
FDX56,OUT035,3525.5
FDF10,OUT017,2476.0
FDT32,OUT045,2993.0
FDM51,OUT018,1437.0
NCR50,OUT018,2164.0
FDI19,OUT049,3932.0
FDX21,OUT017,1860.0
FDR31,OUT035,2589.5
FDY02,OUT013,4113.0
NCA29,OUT045,2579.5
NCX17,OUT046,3616.0
FDM12,OUT045,2963.0
FDI53,OUT027,4048.5
NCU30,OUT049,2657.5
FDC56,OUT027,3433.5
FDK27,OUT018,1732.0
NCK18,OUT017,2744.0
FDB52,OUT019,2103.5
DRG25,OUT027,4445.0
FDZ13,OUT049,1010.5
FDB57,OUT019,1699.5
FDR40,OUT046,1355.0
NCO14,OUT019,1205.5
NCN19,OUT045,2982.5
FDQ28,OUT019,574.5
FDO13,OUT018,2299.0
FDK48,OUT013,1243.0
FDU07,OUT018,2195.0
FDW20,OUT046,1972.5
FDV12,OUT010,347.0
FDH24,OUT013,2511.5
FDV59,OUT049,3518.0
FDK57,OUT045,1833.5
FDL16,OUT027,2206.5
NCQ17,OUT046,2430.0
FDJ15,OUT018,2685.0
FDX24,OUT049,1588.5
FDT47,OUT046,1580.5
FDT10,OUT049,1139.5
FDZ37,OUT018,1242.0
FDW43,OUT027,5188.5
DRN36,OUT017,1647.0
FDJ14,OUT045,1301.0
FDA32,OUT013,3470.5
FDJ38,OUT019,1170.5
FDQ57,OUT017,2469.0
NCQ41,OUT019,1139.5
FDG56,OUT049,1152.5
DRC13,OUT027,3489.5
FDV55,OUT035,2528.5
FDQ49,OUT045,2400.0
FDE29,OUT010,1019.0
FDR03,OUT013,3315.5
FDD45,OUT049,1619.5
FDN38,OUT010,2030.5
FDT56,OUT046,996.0
FDT48,OUT045,3071.0
FDU03,OUT049,3013.5
FDC56,OUT010,62.0
NCO43,OUT027,3119.0
FDQ27,OUT017,1833.0
FDR03,OUT046,3302.0
DRH23,OUT010,1100.5
FDG22,OUT045,614.0
NCJ42,OUT013,1636.0
FDR24,OUT046,1472.0
FDW60,OUT035,3035.0
FDJ08,OUT013,3028.0
DRL59,OUT018,628.0
FDG60,OUT010,1689.5
FDW27,OUT017,2672.0
FDX14,OUT018,946.0
FDC20,OUT013,962.0
NCS29,OUT018,3890.0
FDJ56,OUT046,1591.5
FDB20,OUT019,638.5
FDL28,OUT027,5125.5
FDW01,OUT018,2180.0
FDL03,OUT046,3168.0
FDX22,OUT049,3455.0
FDJ21,OUT035,2553.0
FDR31,OUT045,2343.0
FDG21,OUT035,2833.0
FDS22,OUT027,2254.0
FDK08,OUT035,1860.0
FDE17,OUT018,2188.0
NCN30,OUT017,1644.0
FDT50,OUT046,1530.5
NCX42,OUT049,2661.0
FDJ12,OUT035,3523.5
NCA18,OUT027,3320.0
FDP23,OUT019,1529.5
FDX12,OUT013,3843.5
FDN40,OUT018,2149.0
FDV48,OUT035,1500.0
NCY54,OUT013,2660.0
FDL16,OUT010,1253.0
FDR45,OUT018,3533.0
FDJ52,OUT046,2526.0
DRG01,OUT017,1361.0
FDP52,OUT013,3681.0
FDU58,OUT017,3144.0
FDL02,OUT045,1677.0
FDG28,OUT013,3886.5
