area_type,availability,location,size,society,total_sqft,bath,balcony,price
Built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1680,3.0,2.0,125.0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,i1rtsCo,1395,3.0,2.0,71.21772635579163
Plot  Area,Ready To Move,Chandapura,4 Bedroom,,1425,3.0,1.0,64.11528238439882
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1540,3.0,1.0,91.64361823676792
Super built-up  Area,Ready To Move,Old Airport Road,4 BHK,Roa 2ha,2671,4.0,,205.49455198624491
Built-up  Area,Ready To Move,Malleshwaram,8 Bedroom,,6700,8.0,0.0,223.61300051421773
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Kacesh ,2388,3.0,2.0,196.98989873223323
Plot  Area,Ready To Move,KSRTC Layout,6 Bedroom,,1000,6.0,3.0,180.00000000000006
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1235,2.0,1.0,49.35188179204425
Super built-up  Area,18-Sep,Chandapura,2 BHK,SunceEs,1015,2.0,2.0,25.879999999999992
Super built-up  Area,Ready To Move,Hormavu,2 BHK,,970,2.0,2.0,39.50246906054
Super built-up  Area,18-Jul,Old Madras Road,2 BHK,SheldGr,1225,2.0,1.0,62.96287986011887
Plot  Area,18-May,TC Palaya,3 Bedroom,,1200,2.0,0.0,65.99999999999997
Super built-up  Area,Ready To Move,KR Puram,2 BHK,SVlesas,1156,2.0,1.0,55.02677931132574
Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,Brtiael,1735,2.0,2.0,78.13279977354524
Super built-up  Area,Ready To Move,Kengeri,2 BHK,,750,2.0,1.0,36.72929895982697
Built-up  Area,Ready To Move,Kattigenahalli,1 BHK,,750,1.0,2.0,34.70714214271426
Built-up  Area,Ready To Move,RMV Extension,3 BHK,Hohnari,1775,3.0,1.0,199.0024999843752
Super built-up  Area,Ready To Move,Kumaraswami Layout,3 BHK,RoisePa,1350,2.0,1.0,53.04165060395547
Super built-up  Area,Ready To Move,Begur Road,2 BHK,DhncyRe,965,2.0,2.0,34.4964786985977
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Gaodsch,1505,3.0,2.0,86.63560920082655
Super built-up  Area,Ready To Move,Sector 7 HSR Layout,2 BHK,Saitya ,1342,2.0,2.0,106.62787742959532
Plot  Area,Ready To Move,Shivaji Nagar,1 Bedroom,,374,1.0,0.0,23.799193535274487
Super built-up  Area,Ready To Move,Mahadevpura,3 BHK,3Codeli,2178,3.0,1.0,72.93916418245473
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1452,3.0,3.0,60.98
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1580,2.0,1.0,57.88972745734182
Super built-up  Area,Ready To Move,8th Block Jayanagar,4 BHK,Vaisei ,3367,5.0,,327.7392583796466
Built-up  Area,Ready To Move,Whitefield,2 BHK,P acera,1305,2.0,1.0,89.01666512374253
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1210,2.0,1.0,76.94228634059951
Built-up  Area,18-Dec,Electronic City,2 BHK,,1090,2.0,1.0,31.484999615207023
Plot  Area,Ready To Move,Srinagar,6 Bedroom,,1800,5.0,2.0,268.3343646844939
Super built-up  Area,Ready To Move,Murugeshpalya,2 BHK,Sahtsi ,1175,2.0,1.0,74.33923280734942
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Itvir M,1103,2.0,2.0,42.98863489584553
Built-up  Area,Ready To Move,Nagarbhavi,4 Bedroom,,2700,4.0,1.0,229.78344827998393
Super built-up  Area,19-Dec, Bhoganhalli,1 RK,Rosha I,336,1.0,0.0,19.67924079844325
Super built-up  Area,Ready To Move,Bagalur,3 BHK,Krton S,2767,3.0,1.0,304.55850503626954
Plot  Area,Ready To Move,9th Phase JP Nagar,4 Bedroom,,600,4.0,0.0,123.32216214336043
Super built-up  Area,Ready To Move,Old Madras Road,4 BHK,Brica E,3630,6.0,1.0,195.49936386665476
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2556,3.0,2.0,141.00000000000003
Plot  Area,Ready To Move,Frazer Town,4 Bedroom,,2400,4.0,0.0,591.6221393096951
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Raide P,1303,2.0,1.0,51.40205148655918
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Rie 2ri,1000,2.0,2.0,37.96151947755631
Super built-up  Area,Ready To Move,Hennur,2 BHK,SLureSi,1050,2.0,1.0,49.96076922496363
Super built-up  Area,19-Dec,7th Phase JP Nagar,4 BHK,Puarero,2504,4.0,1.0,173.4391011212796
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1035,2.0,1.0,40.347172817497444
Super built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,Bipan A,1076,2.0,2.0,58.14389233048499
Super built-up  Area,18-May,Electronics City Phase 1,2 BHK,Shitt S,1200,2.0,2.0,59.87988173444492
Built-up  Area,18-Dec,Electronic City Phase II,2 BHK,Sryalan,1090,2.0,1.0,29.87010204064768
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1180,2.0,2.0,41.00000000000001
Super built-up  Area,21-Dec,Thanisandra,3 BHK,Bhe 2ko,1349,3.0,3.0,87.15906079354524
Built-up  Area,Ready To Move,Thubarahalli,4 Bedroom,Raosehi,2000,4.0,2.0,102.87492478938309
Plot  Area,Ready To Move,Hosa Road,9 Bedroom,,4000,9.0,3.0,237.3820463038272
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Brium C,3450,5.0,2.0,288.449477456775
Built-up  Area,Ready To Move,Banashankari,4 Bedroom,Bharani,1300,3.0,1.0,143.62364951832737
Built-up  Area,Ready To Move,Devanahalli Road,3 Bedroom,,2424,3.0,3.0,156.8797010384806
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Bhncy R,1230,2.0,2.0,66.349832961931
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,4.0,3.0,110.99999999999996
Super built-up  Area,Ready To Move,Lakshmi Layout,3 BHK,,1600,3.0,,94.89577675789482
Super built-up  Area,Ready To Move, Hoodi,1 BHK,Aklon A,750,1.0,1.0,54.19491643258461
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,63.35246693018067
Built-up  Area,18-Apr,Doddaballapur,1 Bedroom,,5Acres,1.0,0.0,19.124611797498112
Plot  Area,Ready To Move,nynappanahalli,3 Bedroom,,3600,3.0,1.0,526.5234591939965
Super built-up  Area,Ready To Move,Talaghattapura,3 BHK,,1350,2.0,1.0,43.35165160397074
Super built-up  Area,Ready To Move,Thirupalya,2 BHK,Pao 2Sm,1025,2.0,1.0,54.39855593785816
Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,920,2.0,1.0,44.7274534606947
Super built-up  Area,Ready To Move,Narayanappa Garden,2 BHK,Vacle P,1140,2.0,2.0,52.385391260156545
Plot  Area,Ready To Move,Sector 3 HSR Layout,1 Bedroom,,1200,1.0,,44.36518488885502
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Veales ,1350,2.0,2.0,47.92851929090029
Built-up  Area,Ready To Move,Subramanyapura,3 BHK,NaersSh,1750,3.0,2.0,64.66582063752804
Super built-up  Area,Ready To Move,Electronic City,1 BHK,Goty  E,638,1.0,1.0,47.00000000000001
Super built-up  Area,18-Apr,EPIP Zone,2 BHK,BrontLa,1130,2.0,1.0,89.6980154137895
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Puallhi,1984,4.0,1.0,145.49914675519443
Super built-up  Area,Ready To Move,Gottigere,2 BHK,Krryll ,1163,2.0,3.0,49.82322303829225
Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,,1390,2.0,3.0,75.82642123644709
Super built-up  Area,Ready To Move,Nandini Layout,1 BHK,,400,1.0,1.0,17.73499399519519
Super built-up  Area,Ready To Move,Chandra Layout,2 BHK,,864,2.0,1.0,37.47739596178515
Super built-up  Area,18-Nov,Kengeri,1 BHK,VBn 2lm,540,1.0,1.0,20.948804067647966
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Sondaka,950,2.0,2.0,32.749074061372404
Super built-up  Area,18-Nov,Govindpura,2 BHK,,1171,2.0,1.0,49.043880744802344
Plot  Area,Ready To Move,Sadanand Nagar,3 Bedroom,,3075,3.0,1.0,469.05425218797893
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCowsar,1692,3.0,2.0,88.79977728257458
Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3321,4.0,2.0,482.9338797811123
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1140,2.0,1.0,37.47076812334269
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,73.99333303701074
Built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,,700,2.0,0.0,40.999999999999986
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,Dyayash,1485,3.0,2.0,84.99999999999997
Super built-up  Area,18-May,Rachenahalli,1 BHK,AsNowre,660 - 690,1.0,0.0,30.23395588138012
Built-up  Area,Ready To Move,Kothannur,2 BHK,,1090,2.0,3.0,42.428101501216936
Carpet  Area,20-Dec,Kanakpura Road,3 BHK,Roiti A,978,3.0,0.0,66.09444835453975
Super built-up  Area,15-Oct,Jeevanhalli,3 BHK,Moersrm,2200,4.0,,174.82946283259818
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Adeatlm,1700,3.0,2.0,93.50000000000001
Plot  Area,Ready To Move,Haralur Road,4 Bedroom,,1200,4.0,,249.95019426172988
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NRowse ,1464,3.0,3.0,74.87489703452653
Super built-up  Area,18-Aug,Hennur Road,3 BHK,Puachal,1804,3.0,2.0,102.00000000000001
Super built-up  Area,Ready To Move,Gottigere,2 BHK,,1230,2.0,2.0,60.96773353931865
Built-up  Area,18-Aug,Battarahalli,3 BHK,PaontWa,2082,3.0,2.0,112.64418154925482
Built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,2.0,51.00454018641064
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,,1100,2.0,2.0,54.25395913416523
Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1530,2.0,2.0,74.44998343273508
Built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,909,2.0,0.0,53.083269131959824
Super built-up  Area,Ready To Move,Whitefield,3 BHK,,1380,3.0,1.0,65.21555708441936
Built-up  Area,Ready To Move,Telecom Layout,3 Bedroom,,2140,4.0,1.0,86.61278445523809
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Octons ,1309,2.0,,87.46468221838586
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,53.47935388750497
Plot  Area,18-Feb,Sarjapur  Road,4 Bedroom,,2650,4.0,2.0,324.9018257082951
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,,1150,2.0,2.0,116.83887304281207
Built-up  Area,Ready To Move,Pulkeshi Nagar,5 BHK,ElaleSp,3500,5.0,,244.08365918600128
Super built-up  Area,Ready To Move,Thirupalya,1 BHK,Pao 2Sm,675,1.0,1.0,24.455844122715707
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1333,3.0,1.0,56.74928570986829
Built-up  Area,19-Dec,"Hoodi Circle, ",3 BHK,,1545,3.0,2.0,81.64986388373548
Super built-up  Area,Ready To Move,Sanjay nagar,3 BHK,,1500,3.0,1.0,106.82856764327352
Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Soiniy ,1697,3.0,2.0,118.84990613262909
Plot  Area,Ready To Move,Koppa village,6 Bedroom,,1000,5.0,1.0,204.9878637201715
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,,2735,3.0,3.0,113.72140166507725
Built-up  Area,Ready To Move,T Dasarahalli,1 Bedroom,,480,1.0,0.0,21.9128784747792
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2171,4.0,2.0,110.99999999999996
Plot  Area,Ready To Move,Hormavu,4 Bedroom,,3054,4.0,1.0,243.41767530193067
Super built-up  Area,20-Dec,Old Madras Road,2 BHK,SheldGr,1165 - 1225,2.0,0.0,45.40351064305373
Super built-up  Area,17-Nov,Babusapalaya,3 BHK,,1214,2.0,2.0,40.67903789676533
Super built-up  Area,Ready To Move,Dena Bank Colony,1 BHK,AlentAp,570,1.0,2.0,35.05551275463989
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,MJiyayl,1249,2.0,2.0,54.3172667437573
Built-up  Area,Ready To Move,R.T. Nagar,2 BHK,,1000,2.0,2.0,65.73080248281151
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,224.02222112493706
Super built-up  Area,17-Nov,Sarjapur  Road,3 BHK,PualeSk,1924,4.0,1.0,101.99514551666988
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,56.699220098715344
Built-up  Area,Ready To Move,"Varthur Road, ",1 BHK,,663,1.0,1.0,53.16641025580336
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1730,3.0,1.0,144.9314907756375
Super built-up  Area,Ready To Move,Doddakallasandra,3 BHK,,1145,2.0,1.0,42.86999999999999
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1304,2.0,2.0,49.64784595617073
Super built-up  Area,21-Dec,Hebbal,3 BHK,Raard B,1645,3.0,2.0,125.68070097690497
Super built-up  Area,Ready To Move,Lingadheeranahalli,4 BHK,Soiewre,2247,4.0,2.0,156.97151641989137
Super built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,,1152,3.0,1.0,62.05553108173777
Built-up  Area,Ready To Move,"yelahanka, north",3 BHK,,1512,2.0,2.0,93.99473669630329
Super built-up  Area,Ready To Move,RMV 2nd Stage,4 BHK,,2830,4.0,0.0,170.11984104714455
Super built-up  Area,Ready To Move,Ittamadu,2 BHK,,1080,2.0,0.0,45.43051528897779
Plot  Area,Ready To Move,Whitefield,5 Bedroom,PrOakSi,2200,5.0,0.0,344.1521403671141
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1608,3.0,3.0,54.03295012989948
Built-up  Area,Ready To Move,Hebbal,2 BHK,,1068,2.0,1.0,53.67174773134657
Plot  Area,Ready To Move,5th Phase JP Nagar,4 Bedroom,,1200,4.0,1.0,172.20219398148504
Super built-up  Area,Ready To Move,Koramangala,3 BHK,Gencysi,2100,3.0,2.0,232.41165352226943
Super built-up  Area,Ready To Move,Jakkur,3 BHK,,1711,3.0,1.0,91.93825907558195
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1769,3.0,3.0,90.71655521224073
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,2.0,85.24963768039844
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,,4000,2.0,1.0,545.5564929629876
Super built-up  Area,Ready To Move,Alfa Garden Layout,2 BHK,,1010,2.0,1.0,42.48103034657758
Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1145,2.0,2.0,58.991666087882585
Super built-up  Area,Ready To Move,Doopanahalli,3 BHK,VancyRe,2050,4.0,1.0,191.70703152713446
Plot  Area,Ready To Move,kg halli hidayat nagar,6 Bedroom,,600,3.0,3.0,86.086164228309
Super built-up  Area,Ready To Move,Srinivasa Nagar,4 BHK,,3500,4.0,3.0,406.3917034010388
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1295,2.0,2.0,55.46149130159425
Built-up  Area,Ready To Move,Kauser Nagar,9 BHK,,4000,8.0,,146.90875565699272
Plot  Area,Ready To Move,Whitefield,4 Bedroom,SarkkHy,2660,3.0,2.0,231.22618284767117
Super built-up  Area,18-Apr,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,63.99230723708763
Super built-up  Area,Ready To Move,Sathya Sai Layout,4 BHK,Prowshi,5576,6.0,3.0,459.5171006596822
Super built-up  Area,19-Dec,Hoodi,3 BHK,,1350,3.0,2.0,77.36836096282737
Plot  Area,Ready To Move,Hulimavu,9 Bedroom,,1200,9.0,1.0,104.33755265810953
Super built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1902.55,3.0,2.0,119.4989626511365
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prncy R,1180,2.0,2.0,44.708204952721566
Super built-up  Area,Ready To Move,Iblur Village,3 BHK,Emine P,2666,4.0,1.0,209.76289996106988
Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,2 BHK,,1194,2.0,1.0,70.0211236182588
Super built-up  Area,Ready To Move,Bellandur ORR,4 BHK,,3335,4.0,3.0,284.71139284249773
Plot  Area,Ready To Move,Sector 2 HSR Layout,1 Bedroom,,900,1.0,1.0,62.85138996137832
Built-up  Area,Ready To Move,Ulsoor,2 BHK,,900,2.0,0.0,103.93331215586402
Plot  Area,Ready To Move, Devarachikkanahalli,5 Bedroom,,1960,6.0,,273.91089465497714
Plot  Area,Ready To Move,Dodda Nekkundi,4 Bedroom,FeisePa,4000,5.0,,314.53288259704414
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,Gaent R,882,2.0,2.0,36.43634597553559
Built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,,1150,2.0,2.0,43.34974633523849
Super built-up  Area,19-Oct,Hebbal,3 BHK,SNontle,2600,3.0,2.0,196.98989873223323
Built-up  Area,Ready To Move,Kengeri,1 BHK,,405,1.0,0.0,27.2842712474619
Super built-up  Area,Ready To Move,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,47.00000000000001
Super built-up  Area,Ready To Move,JP Nagar,3 BHK,MBncyh ,1485,2.0,2.0,48.97599423723355
Built-up  Area,Ready To Move,MCECHS  layout,2 BHK,,1150,2.0,2.0,92.91485505499118
Super built-up  Area,18-Dec,Lalbagh Road,3 BHK,,2485,3.0,2.0,412.31102090314516
Super built-up  Area,Ready To Move,2nd Block Koramangala,2 BHK,,1200,2.0,1.0,63.226162893325665
Super built-up  Area,18-Oct,Vidyapeeta,2 BHK,,1095,2.0,2.0,55.86826883245172
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,Alestrb,1314,2.0,1.0,41.860471299321944
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1180,2.0,1.0,51.91502622129183
Plot  Area,Ready To Move,Uttarahalli,7 Bedroom,,1750,7.0,0.0,299.01499962501873
Super built-up  Area,19-Jan,Gunjur,2 BHK,,1304,2.0,1.0,56.52182194611014
Super built-up  Area,Ready To Move,Hulimavu,3 BHK,NiarkHy,1222,2.0,1.0,110.9508820867437
Plot  Area,Ready To Move,Bhuvaneswari Nagar,5 Bedroom,,1410,4.0,,212.19240136552696
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,Fea 3Al,880,3.0,0.0,40.999999999999986
Super built-up  Area,Ready To Move,Wilson Garden,3 BHK,SaageWi,2163,3.0,,220.14700992778538
Super built-up  Area,Ready To Move,Jeevanhalli,2 BHK,Puarka ,1200,2.0,2.0,59.17474553332152
Super built-up  Area,19-Dec,7th Phase JP Nagar,3 BHK,Puarero,1975 - 2289,3.0,0.0,173.4391011212796
Super built-up  Area,18-Jul,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,139.64494303031296
Super built-up  Area,Ready To Move,Bagalur Main Road,2 BHK,,1197,2.0,2.0,53.29834251613946
Built-up  Area,Ready To Move,Ardendale,2 BHK,Miwel M,1245,2.0,2.0,44.11651582292233
Super built-up  Area,18-Aug,Balagere,2 BHK,Soresea,1007,2.0,1.0,63.48255578061399
Super built-up  Area,18-Mar,Rajarajeshwari Nagar,3 BHK,,1410,2.0,2.0,45.120000000000005
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,950,2.0,0.0,27.64685584841728
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ahriaup,1050,2.0,2.0,61.161081071680265
Super built-up  Area,Ready To Move,JP Nagar,3 BHK,,1478,2.0,2.0,48.97599423723355
Super built-up  Area,Ready To Move,kanakapura main road,3 BHK,,1425,2.0,2.0,69.82372483850308
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Ayaya A,1275,2.0,2.0,57.57687256929991
Built-up  Area,Ready To Move,Munnekollal,2 BHK,Akave E,1200,2.0,1.0,45.61544808322665
Built-up  Area,Ready To Move,Kammanahalli,8 Bedroom,,5540,6.0,,225.49503305812252
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1245,2.0,3.0,100.00000000000003
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Mantsm ,1133,2.0,1.0,89.18481025095082
Super built-up  Area,18-Dec,Kathreguppe,3 BHK,,1650,3.0,3.0,82.99404740813485
Super built-up  Area,Ready To Move,Kammasandra,3 BHK,Puitea ,1200,3.0,1.0,32.996720430065004
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,900,2.0,1.0,124.90075456485556
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,993,2.0,1.0,39.894581548170905
Super built-up  Area,18-Feb,Panathur,1 BHK,,661,2.0,1.0,61.01128929477275
Super built-up  Area,Ready To Move,OMBR Layout,2 BHK,,1101,2.0,2.0,65.7495318335642
Super built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,Manetr ,785,2.0,1.0,29.298514815086236
Plot  Area,Ready To Move,Mysore Road,5 Bedroom,,1200,3.0,2.0,89.86253353280435
Super built-up  Area,Ready To Move,Vijaya Bank Layout,2 BHK,,1200,2.0,1.0,101.07350292803712
Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1120,2.0,1.0,45.98936049788292
Super built-up  Area,18-Oct,Varthur,2 BHK,Soamsay,1210,2.0,1.0,46.629014266516144
Super built-up  Area,18-May,Electronic City Phase II,4 BHK,SNbay G,2150,4.0,2.0,64.81086536431505
Plot  Area,Ready To Move,Sundara Nagar,4 Bedroom,,1450,4.0,2.0,139.94679847375033
Super built-up  Area,18-Jul,Electronic City Phase II,2 BHK,Sryalan,1000,2.0,1.0,26.872567158408646
Built-up  Area,Ready To Move,Whitefield,2 BHK,,1197,2.0,1.0,59.59702963017245
Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,Shiaa S,695,1.0,1.0,32.22649545167229
Super built-up  Area,Ready To Move,Hebbal,2 BHK,Mahosya,1420,2.0,1.0,110.57221876435008
Super built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,,1565,2.0,1.0,81.45319884637587
Super built-up  Area,Ready To Move,Sultan Palaya,4 BHK,RSntsAp,2200,3.0,3.0,100.02474944289644
Super built-up  Area,Ready To Move,Herohalli,2 BHK,,1200,2.0,1.0,63.226162893325665
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,83.49852069711044
Super built-up  Area,Ready To Move,BEML Layout,3 BHK,,1375,2.0,2.0,75.47221717722067
Plot  Area,Ready To Move,MS Pallya,2 Bedroom,,990,1.0,1.0,86.17797887081349
Built-up  Area,Ready To Move,Bagalur,4 BHK,Krton S,2400,4.0,2.0,263.8225821186704
Super built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,Pridsi ,1260,2.0,1.0,58.849812029779976
Super built-up  Area,Ready To Move,Shanthinagar,2 BHK,,1080,2.0,2.0,38.496835316263
Built-up  Area,Ready To Move,Omkar Nagar,3 BHK,,1200,3.0,2.0,95.85040010242602
Super built-up  Area,17-May,Chikkalasandra,3 BHK,,1348,2.0,1.0,50.672042731055264
Built-up  Area,18-Apr,Whitefield,2 BHK,,1170,2.0,1.0,65.27216610312357
Super built-up  Area,Ready To Move,Chandapura,2 BHK,PavesGr,806,2.0,2.0,28.980577045814183
Super built-up  Area,20-Dec,Jakkur,2 BHK,ArndsSk,1245,2.0,1.0,77.48566748139433
Built-up  Area,Ready To Move,"Sarjapur Road, ",4 Bedroom,,2200,4.0,3.0,128.24395537122808
Plot  Area,Ready To Move,Tumkur Road,6 Bedroom,,1200,5.0,2.0,161.07714212682797
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,Brway G,1370,3.0,2.0,281.4252113392145
Carpet  Area,Ready To Move,Thanisandra,2 BHK,R ra  R,1449,2.0,2.0,53.79051012721092
Super built-up  Area,18-May,Kumbena Agrahara,3 BHK,,1355,3.0,,62.68673331236265
Super built-up  Area,Ready To Move,Murugeshpalya,2 BHK,,1240,2.0,3.0,60.02458520956944
Super built-up  Area,18-May,Devanahalli,3 BHK,Cerdsga,1290,2.0,1.0,58.43938088506644
Super built-up  Area,19-Mar,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,77.8268989622198
Super built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neisei ,1212,2.0,1.0,57.44741226093765
Super built-up  Area,19-Dec,Chandapura,3 BHK,SuVue S,1225,3.0,1.0,38.59393893009384
Built-up  Area,Ready To Move,Hebbal,2 BHK,Arsil B,1070,2.0,2.0,45.82947789587238
Built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,,1974,3.0,2.0,144.22740788157031
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,PualeSk,1711,3.0,1.0,102.22790320451146
Built-up  Area,Ready To Move,Jalahalli West,1 BHK,Prntsax,460,1.0,1.0,21.649503305812246
Built-up  Area,17-Sep,Thanisandra,2 BHK,Bhmesy ,1276,2.0,2.0,79.94442537939227
Built-up  Area,18-May,Raja Rajeshwari Nagar,2 BHK,Prllsan,1168,2.0,1.0,48.005815981371015
Super built-up  Area,Ready To Move,MS Pallya,2 BHK,,1200,2.0,0.0,72.27346040688951
Plot  Area,Ready To Move,Canara Bank Colony,9 Bedroom,,1650,9.0,3.0,166.18552568927728
Super built-up  Area,Ready To Move,Cunningham Road,4 BHK,,5400,4.0,3.0,1115.2419092651917
Plot  Area,Ready To Move,Old Madras Road,9 Bedroom,,750,9.0,3.0,151.0230245719378
Super built-up  Area,Ready To Move,Hosa Road,2 BHK,SSaleRo,1025,2.0,1.0,42.40161287325622
Super built-up  Area,18-Dec,Hebbal,3 BHK,SNontle,2526,3.0,2.0,196.98989873223323
Super built-up  Area,22-Jun,Hoodi,3 BHK,GoAirej,1853,3.0,2.0,138.29824119492676
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Kuownri,905,2.0,2.0,64.99333299659902
Plot  Area,Ready To Move,Hulimavu,5 Bedroom,,1500,5.0,3.0,225.57890457851545
Super built-up  Area,18-Dec,Hebbal,3 BHK,Cehosy ,3485,5.0,2.0,288.449477456775
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,32.763886032268275
Super built-up  Area,Ready To Move,Banashankari,3 BHK,V2anags,1440,2.0,,83.15200532369984
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2800,4.0,2.0,137.68669727122355
Super built-up  Area,Ready To Move,Anekal,2 BHK,,732,1.0,2.0,32.7594431233692
Plot  Area,Ready To Move,Kothannur,4 Bedroom,,1200,5.0,,175.90675509996777
Super built-up  Area,Ready To Move,Hosapalya,9 BHK,,3000,9.0,,382.4396953889882
Super built-up  Area,Ready To Move,KR Puram,2 BHK,Hivesdr,950,2.0,1.0,41.47352116319059
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,2.0,54.25395913416523
Plot  Area,Ready To Move,Hegganahalli,3 Bedroom,,700,2.0,2.0,102.00970828033633
