area_type,availability,location,size,society,total_sqft,bath,balcony,price
Built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1680,3.0,2.0,126.13346673101759
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,i1rtsCo,1395,3.0,2.0,61.46350580484302
Plot  Area,Ready To Move,Chandapura,4 Bedroom,,1425,3.0,1.0,95.70957695817827
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1540,3.0,1.0,109.3830958191723
Super built-up  Area,Ready To Move,Old Airport Road,4 BHK,Roa 2ha,2671,4.0,,218.62630927923408
Built-up  Area,Ready To Move,Malleshwaram,8 Bedroom,,6700,8.0,0.0,196.89194610798657
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Kacesh ,2388,3.0,2.0,165.2893505307828
Plot  Area,Ready To Move,KSRTC Layout,6 Bedroom,,1000,6.0,3.0,182.62002947326098
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1235,2.0,1.0,49.459568435983506
Super built-up  Area,18-Sep,Chandapura,2 BHK,SunceEs,1015,2.0,2.0,26.17195655215088
Super built-up  Area,Ready To Move,Hormavu,2 BHK,,970,2.0,2.0,50.22932036135275
Super built-up  Area,18-Jul,Old Madras Road,2 BHK,SheldGr,1225,2.0,1.0,72.12074144205664
Plot  Area,18-May,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.08307538779029
Super built-up  Area,Ready To Move,KR Puram,2 BHK,SVlesas,1156,2.0,1.0,48.27236970346407
Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,Brtiael,1735,2.0,2.0,69.39084474065415
Super built-up  Area,Ready To Move,Kengeri,2 BHK,,750,2.0,1.0,35.89245128669428
Built-up  Area,Ready To Move,Kattigenahalli,1 BHK,,750,1.0,2.0,46.35839231106593
Built-up  Area,Ready To Move,RMV Extension,3 BHK,Hohnari,1775,3.0,1.0,167.9984900168057
Super built-up  Area,Ready To Move,Kumaraswami Layout,3 BHK,RoisePa,1350,2.0,1.0,55.08386905072587
Super built-up  Area,Ready To Move,Begur Road,2 BHK,DhncyRe,965,2.0,2.0,38.65051640934622
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Gaodsch,1505,3.0,2.0,92.35510312838966
Super built-up  Area,Ready To Move,Sector 7 HSR Layout,2 BHK,Saitya ,1342,2.0,2.0,127.43258587494978
Plot  Area,Ready To Move,Shivaji Nagar,1 Bedroom,,374,1.0,0.0,30.43625343660598
Super built-up  Area,Ready To Move,Mahadevpura,3 BHK,3Codeli,2178,3.0,1.0,74.43835791393681
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1452,3.0,3.0,58.88001661700078
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1580,2.0,1.0,58.19672766459088
Super built-up  Area,Ready To Move,8th Block Jayanagar,4 BHK,Vaisei ,3367,5.0,,300.8252668683256
Built-up  Area,Ready To Move,Whitefield,2 BHK,P acera,1305,2.0,1.0,71.64859633018578
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1210,2.0,1.0,72.12074144205664
Built-up  Area,18-Dec,Electronic City,2 BHK,,1090,2.0,1.0,38.44191238025038
Plot  Area,Ready To Move,Srinagar,6 Bedroom,,1800,5.0,2.0,205.69613990147687
Super built-up  Area,Ready To Move,Murugeshpalya,2 BHK,Sahtsi ,1175,2.0,1.0,59.848946329520174
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Itvir M,1103,2.0,2.0,40.81346715701081
Built-up  Area,Ready To Move,Nagarbhavi,4 Bedroom,,2700,4.0,1.0,218.50101947285498
Super built-up  Area,19-Dec, Bhoganhalli,1 RK,Rosha I,336,1.0,0.0,23.773146170447987
Super built-up  Area,Ready To Move,Bagalur,3 BHK,Krton S,2767,3.0,1.0,256.64378083215837
Plot  Area,Ready To Move,9th Phase JP Nagar,4 Bedroom,,600,4.0,0.0,92.87445582719629
Super built-up  Area,Ready To Move,Old Madras Road,4 BHK,Brica E,3630,6.0,1.0,205.66527871321188
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2556,3.0,2.0,152.91881183634808
Plot  Area,Ready To Move,Frazer Town,4 Bedroom,,2400,4.0,0.0,409.6006244378188
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Raide P,1303,2.0,1.0,51.50829937914084
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Rie 2ri,1000,2.0,2.0,34.895606804426194
Super built-up  Area,Ready To Move,Hennur,2 BHK,SLureSi,1050,2.0,1.0,49.61264898067931
Super built-up  Area,19-Dec,7th Phase JP Nagar,4 BHK,Puarero,2504,4.0,1.0,142.45864492671086
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1035,2.0,1.0,40.06963658361772
Super built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,Bipan A,1076,2.0,2.0,69.37017162468389
Super built-up  Area,18-May,Electronics City Phase 1,2 BHK,Shitt S,1200,2.0,2.0,50.15650512586548
Built-up  Area,18-Dec,Electronic City Phase II,2 BHK,Sryalan,1090,2.0,1.0,30.7581821741001
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1180,2.0,2.0,47.04086539362556
Super built-up  Area,21-Dec,Thanisandra,3 BHK,Bhe 2ko,1349,3.0,3.0,99.15627281976892
Built-up  Area,Ready To Move,Thubarahalli,4 Bedroom,Raosehi,2000,4.0,2.0,101.43754621404702
Plot  Area,Ready To Move,Hosa Road,9 Bedroom,,4000,9.0,3.0,224.89372455670883
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Brium C,3450,5.0,2.0,243.68160435622036
Built-up  Area,Ready To Move,Banashankari,4 Bedroom,Bharani,1300,3.0,1.0,158.60523228516368
Built-up  Area,Ready To Move,Devanahalli Road,3 Bedroom,,2424,3.0,3.0,204.62432686092373
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Bhncy R,1230,2.0,2.0,63.257295453600875
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2119,4.0,3.0,141.95502143418162
Super built-up  Area,Ready To Move,Lakshmi Layout,3 BHK,,1600,3.0,,106.02885414243296
Super built-up  Area,Ready To Move, Hoodi,1 BHK,Aklon A,750,1.0,1.0,63.723517149342555
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,57.22236529024221
Built-up  Area,18-Apr,Doddaballapur,1 Bedroom,,5Acres,1.0,0.0,28.186446408124873
Plot  Area,Ready To Move,nynappanahalli,3 Bedroom,,3600,3.0,1.0,372.7570034471186
Super built-up  Area,Ready To Move,Talaghattapura,3 BHK,,1350,2.0,1.0,39.1362384015962
Super built-up  Area,Ready To Move,Thirupalya,2 BHK,Pao 2Sm,1025,2.0,1.0,49.67099884155908
Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,920,2.0,1.0,52.45066919613894
Super built-up  Area,Ready To Move,Narayanappa Garden,2 BHK,Vacle P,1140,2.0,2.0,52.33102966971372
Plot  Area,Ready To Move,Sector 3 HSR Layout,1 Bedroom,,1200,1.0,,42.19036465357834
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Veales ,1350,2.0,2.0,55.65264389270017
Built-up  Area,Ready To Move,Subramanyapura,3 BHK,NaersSh,1750,3.0,2.0,68.39427507245081
Super built-up  Area,Ready To Move,Electronic City,1 BHK,Goty  E,638,1.0,1.0,38.1243939615904
Super built-up  Area,18-Apr,EPIP Zone,2 BHK,BrontLa,1130,2.0,1.0,79.15911093840911
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Puallhi,1984,4.0,1.0,134.31982396343062
Super built-up  Area,Ready To Move,Gottigere,2 BHK,Krryll ,1163,2.0,3.0,66.15622397027882
Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,,1390,2.0,3.0,75.37879620649447
Super built-up  Area,Ready To Move,Nandini Layout,1 BHK,,400,1.0,1.0,18.133303216679963
Super built-up  Area,Ready To Move,Chandra Layout,2 BHK,,864,2.0,1.0,33.25331426481423
Super built-up  Area,18-Nov,Kengeri,1 BHK,VBn 2lm,540,1.0,1.0,19.04835628684062
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Sondaka,950,2.0,2.0,31.51578903944948
Super built-up  Area,18-Nov,Govindpura,2 BHK,,1171,2.0,1.0,63.804991999327044
Plot  Area,Ready To Move,Sadanand Nagar,3 Bedroom,,3075,3.0,1.0,367.8197381130985
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCowsar,1692,3.0,2.0,90.00780448114763
Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3321,4.0,2.0,356.42944338387326
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1140,2.0,1.0,41.82028917461917
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,74.94496583975183
Built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,,700,2.0,0.0,40.300911972924716
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,Dyayash,1485,3.0,2.0,81.91828307467621
Super built-up  Area,18-May,Rachenahalli,1 BHK,AsNowre,660 - 690,1.0,0.0,33.71746255801
Built-up  Area,Ready To Move,Kothannur,2 BHK,,1090,2.0,3.0,50.79023647215298
Carpet  Area,20-Dec,Kanakpura Road,3 BHK,Roiti A,978,3.0,0.0,88.71530021671705
Super built-up  Area,15-Oct,Jeevanhalli,3 BHK,Moersrm,2200,4.0,,205.82276586006358
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Adeatlm,1700,3.0,2.0,103.22817634980473
Plot  Area,Ready To Move,Haralur Road,4 Bedroom,,1200,4.0,,186.17022266550046
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NRowse ,1464,3.0,3.0,70.24727275842683
Super built-up  Area,18-Aug,Hennur Road,3 BHK,Puachal,1804,3.0,2.0,106.4117943357571
Super built-up  Area,Ready To Move,Gottigere,2 BHK,,1230,2.0,2.0,48.80010805264345
Built-up  Area,18-Aug,Battarahalli,3 BHK,PaontWa,2082,3.0,2.0,109.38360393038826
Built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,2.0,60.54245517329503
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,,1100,2.0,2.0,55.54864163348764
Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1530,2.0,2.0,74.4149903369879
Built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,909,2.0,0.0,67.67639613136168
Super built-up  Area,Ready To Move,Whitefield,3 BHK,,1380,3.0,1.0,74.46237162203434
Built-up  Area,Ready To Move,Telecom Layout,3 Bedroom,,2140,4.0,1.0,103.31733219276526
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Octons ,1309,2.0,,78.19797533037641
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,52.46809465511272
Plot  Area,18-Feb,Sarjapur  Road,4 Bedroom,,2650,4.0,2.0,257.45383334762704
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,,1150,2.0,2.0,120.25631867514313
Built-up  Area,Ready To Move,Pulkeshi Nagar,5 BHK,ElaleSp,3500,5.0,,273.23847061435754
Super built-up  Area,Ready To Move,Thirupalya,1 BHK,Pao 2Sm,675,1.0,1.0,30.58644031016803
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1333,3.0,1.0,42.354622740936215
Built-up  Area,19-Dec,"Hoodi Circle, ",3 BHK,,1545,3.0,2.0,90.00602405120544
Super built-up  Area,Ready To Move,Sanjay nagar,3 BHK,,1500,3.0,1.0,87.47970169541841
Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Soiniy ,1697,3.0,2.0,121.81258439790903
Plot  Area,Ready To Move,Koppa village,6 Bedroom,,1000,5.0,1.0,179.7944884004972
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,,2735,3.0,3.0,108.34627286227612
Built-up  Area,Ready To Move,T Dasarahalli,1 Bedroom,,480,1.0,0.0,23.354360485888048
Super built-up  Area,18-Jul,Bhoganhalli,4 BHK,Rosha I,2171,4.0,2.0,119.19862972812132
Plot  Area,Ready To Move,Hormavu,4 Bedroom,,3054,4.0,1.0,265.88008275245727
Super built-up  Area,20-Dec,Old Madras Road,2 BHK,SheldGr,1165 - 1225,2.0,0.0,63.865071864734034
Super built-up  Area,17-Nov,Babusapalaya,3 BHK,,1214,2.0,2.0,45.42212125695075
Super built-up  Area,Ready To Move,Dena Bank Colony,1 BHK,AlentAp,570,1.0,2.0,29.26484542567064
Super built-up  Area,Ready To Move,Choodasandra,2 BHK,MJiyayl,1249,2.0,2.0,48.737925672923254
Built-up  Area,Ready To Move,R.T. Nagar,2 BHK,,1000,2.0,2.0,52.50632876974371
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,186.7010306985247
Super built-up  Area,17-Nov,Sarjapur  Road,3 BHK,PualeSk,1924,4.0,1.0,125.04348634567809
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,57.309634529119265
Built-up  Area,Ready To Move,"Varthur Road, ",1 BHK,,663,1.0,1.0,39.5045275551212
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1730,3.0,1.0,90.86192267212651
Super built-up  Area,Ready To Move,Doddakallasandra,3 BHK,,1145,2.0,1.0,41.30541492054399
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1304,2.0,2.0,53.55994565628481
Super built-up  Area,21-Dec,Hebbal,3 BHK,Raard B,1645,3.0,2.0,119.63662871337493
Super built-up  Area,Ready To Move,Lingadheeranahalli,4 BHK,Soiewre,2247,4.0,2.0,160.07098025388905
Super built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,,1152,3.0,1.0,70.26219510736249
Built-up  Area,Ready To Move,"yelahanka, north",3 BHK,,1512,2.0,2.0,80.40135512703225
Super built-up  Area,Ready To Move,RMV 2nd Stage,4 BHK,,2830,4.0,0.0,192.2425096286558
Super built-up  Area,Ready To Move,Ittamadu,2 BHK,,1080,2.0,0.0,45.51831605344164
Plot  Area,Ready To Move,Whitefield,5 Bedroom,PrOakSi,2200,5.0,0.0,278.7623878700233
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1608,3.0,3.0,54.4786494856576
Built-up  Area,Ready To Move,Hebbal,2 BHK,,1068,2.0,1.0,66.17986049138457
Plot  Area,Ready To Move,5th Phase JP Nagar,4 Bedroom,,1200,4.0,1.0,128.25128834288026
Super built-up  Area,Ready To Move,Koramangala,3 BHK,Gencysi,2100,3.0,2.0,189.35814445948782
Super built-up  Area,Ready To Move,Jakkur,3 BHK,,1711,3.0,1.0,113.39773422670476
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1769,3.0,3.0,107.02386347037246
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,2.0,82.45729792465795
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,,4000,2.0,1.0,433.36624695830324
Super built-up  Area,Ready To Move,Alfa Garden Layout,2 BHK,,1010,2.0,1.0,47.312468234559645
Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1145,2.0,2.0,55.06117931317623
Super built-up  Area,Ready To Move,Doopanahalli,3 BHK,VancyRe,2050,4.0,1.0,191.6258490752764
Plot  Area,Ready To Move,kg halli hidayat nagar,6 Bedroom,,600,3.0,3.0,84.31802546523502
Super built-up  Area,Ready To Move,Srinivasa Nagar,4 BHK,,3500,4.0,3.0,297.32876268003025
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1295,2.0,2.0,51.414139827560426
Built-up  Area,Ready To Move,Kauser Nagar,9 BHK,,4000,8.0,,125.18829602313383
Plot  Area,Ready To Move,Whitefield,4 Bedroom,SarkkHy,2660,3.0,2.0,281.388007120145
Super built-up  Area,18-Apr,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.18777299119002
Super built-up  Area,Ready To Move,Sathya Sai Layout,4 BHK,Prowshi,5576,6.0,3.0,393.06914981162396
Super built-up  Area,19-Dec,Hoodi,3 BHK,,1350,3.0,2.0,88.15545989489794
Plot  Area,Ready To Move,Hulimavu,9 Bedroom,,1200,9.0,1.0,160.63447564098752
Super built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1902.55,3.0,2.0,74.43295227286316
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prncy R,1180,2.0,2.0,43.8896929652088
Super built-up  Area,Ready To Move,Iblur Village,3 BHK,Emine P,2666,4.0,1.0,196.62308302811854
Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,2 BHK,,1194,2.0,1.0,66.52825471435156
Super built-up  Area,Ready To Move,Bellandur ORR,4 BHK,,3335,4.0,3.0,297.32876268003025
Plot  Area,Ready To Move,Sector 2 HSR Layout,1 Bedroom,,900,1.0,1.0,59.31643604461972
Built-up  Area,Ready To Move,Ulsoor,2 BHK,,900,2.0,0.0,56.02551800994092
Plot  Area,Ready To Move, Devarachikkanahalli,5 Bedroom,,1960,6.0,,162.8059666312315
Plot  Area,Ready To Move,Dodda Nekkundi,4 Bedroom,FeisePa,4000,5.0,,318.8970078073094
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,Gaent R,882,2.0,2.0,44.27410391387745
Built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,,1150,2.0,2.0,64.85555794789963
Super built-up  Area,19-Oct,Hebbal,3 BHK,SNontle,2600,3.0,2.0,165.2893505307828
Built-up  Area,Ready To Move,Kengeri,1 BHK,,405,1.0,0.0,19.44817157012258
Super built-up  Area,Ready To Move,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,46.33099682089879
Super built-up  Area,Ready To Move,JP Nagar,3 BHK,MBncyh ,1485,2.0,2.0,66.43522641132307
Built-up  Area,Ready To Move,MCECHS  layout,2 BHK,,1150,2.0,2.0,62.695897795476995
Super built-up  Area,18-Dec,Lalbagh Road,3 BHK,,2485,3.0,2.0,247.2661724901145
Super built-up  Area,Ready To Move,2nd Block Koramangala,2 BHK,,1200,2.0,1.0,64.58859610194503
Super built-up  Area,18-Oct,Vidyapeeta,2 BHK,,1095,2.0,2.0,48.75373503182861
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,Alestrb,1314,2.0,1.0,54.8225822285037
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1180,2.0,1.0,53.79753907836959
Plot  Area,Ready To Move,Uttarahalli,7 Bedroom,,1750,7.0,0.0,185.3784285286363
Super built-up  Area,19-Jan,Gunjur,2 BHK,,1304,2.0,1.0,56.61152428300254
Super built-up  Area,Ready To Move,Hulimavu,3 BHK,NiarkHy,1222,2.0,1.0,78.50093157841037
Plot  Area,Ready To Move,Bhuvaneswari Nagar,5 Bedroom,,1410,4.0,,153.6741842299103
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,Fea 3Al,880,3.0,0.0,47.93771803243249
Super built-up  Area,Ready To Move,Wilson Garden,3 BHK,SaageWi,2163,3.0,,191.12602483049469
Super built-up  Area,Ready To Move,Jeevanhalli,2 BHK,Puarka ,1200,2.0,2.0,55.238024913478164
Super built-up  Area,19-Dec,7th Phase JP Nagar,3 BHK,Puarero,1975 - 2289,3.0,0.0,112.83104915416419
Super built-up  Area,18-Jul,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,136.1782281319595
Super built-up  Area,Ready To Move,Bagalur Main Road,2 BHK,,1197,2.0,2.0,55.37532327564054
Built-up  Area,Ready To Move,Ardendale,2 BHK,Miwel M,1245,2.0,2.0,56.514965268165426
Super built-up  Area,18-Aug,Balagere,2 BHK,Soresea,1007,2.0,1.0,64.48914016426221
Super built-up  Area,18-Mar,Rajarajeshwari Nagar,3 BHK,,1410,2.0,2.0,54.608972808875464
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,950,2.0,0.0,17.195856102736254
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ahriaup,1050,2.0,2.0,54.0628531567442
Super built-up  Area,Ready To Move,JP Nagar,3 BHK,,1478,2.0,2.0,61.74615965500597
Super built-up  Area,Ready To Move,kanakapura main road,3 BHK,,1425,2.0,2.0,63.19922682247113
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Ayaya A,1275,2.0,2.0,54.8800044591083
Built-up  Area,Ready To Move,Munnekollal,2 BHK,Akave E,1200,2.0,1.0,61.11438042886049
Built-up  Area,Ready To Move,Kammanahalli,8 Bedroom,,5540,6.0,,217.25259372231048
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1245,2.0,3.0,94.26975442204723
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Mantsm ,1133,2.0,1.0,77.99452470776572
Super built-up  Area,18-Dec,Kathreguppe,3 BHK,,1650,3.0,3.0,81.97132397469922
Super built-up  Area,Ready To Move,Kammasandra,3 BHK,Puitea ,1200,3.0,1.0,35.27531218686356
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,900,2.0,1.0,111.32796066590754
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,993,2.0,1.0,38.625870840934084
Super built-up  Area,18-Feb,Panathur,1 BHK,,661,2.0,1.0,53.15115147797837
Super built-up  Area,Ready To Move,OMBR Layout,2 BHK,,1101,2.0,2.0,72.92760270509226
Super built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,Manetr ,785,2.0,1.0,27.914539615326948
Plot  Area,Ready To Move,Mysore Road,5 Bedroom,,1200,3.0,2.0,92.93539749656226
Super built-up  Area,Ready To Move,Vijaya Bank Layout,2 BHK,,1200,2.0,1.0,65.4498171044749
Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1120,2.0,1.0,45.1233188041025
Super built-up  Area,18-Oct,Varthur,2 BHK,Soamsay,1210,2.0,1.0,39.332613283072114
Super built-up  Area,18-May,Electronic City Phase II,4 BHK,SNbay G,2150,4.0,2.0,92.8090091837982
Plot  Area,Ready To Move,Sundara Nagar,4 Bedroom,,1450,4.0,2.0,158.40977758391983
Super built-up  Area,18-Jul,Electronic City Phase II,2 BHK,Sryalan,1000,2.0,1.0,29.59596952123733
Built-up  Area,Ready To Move,Whitefield,2 BHK,,1197,2.0,1.0,68.66850362655232
Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,Shiaa S,695,1.0,1.0,31.101831851697455
Super built-up  Area,Ready To Move,Hebbal,2 BHK,Mahosya,1420,2.0,1.0,105.49922716354746
Super built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,,1565,2.0,1.0,70.26219510736249
Super built-up  Area,Ready To Move,Sultan Palaya,4 BHK,RSntsAp,2200,3.0,3.0,116.67096825730567
Super built-up  Area,Ready To Move,Herohalli,2 BHK,,1200,2.0,1.0,64.58859610194503
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,83.37755343192113
Super built-up  Area,Ready To Move,BEML Layout,3 BHK,,1375,2.0,2.0,78.12998964043233
Plot  Area,Ready To Move,MS Pallya,2 Bedroom,,990,1.0,1.0,92.63121886752711
Built-up  Area,Ready To Move,Bagalur,4 BHK,Krton S,2400,4.0,2.0,171.75929830760657
Super built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,Pridsi ,1260,2.0,1.0,61.596631911643264
Super built-up  Area,Ready To Move,Shanthinagar,2 BHK,,1080,2.0,2.0,46.973689798043345
Built-up  Area,Ready To Move,Omkar Nagar,3 BHK,,1200,3.0,2.0,67.5030145691369
Super built-up  Area,17-May,Chikkalasandra,3 BHK,,1348,2.0,1.0,47.219581013389856
Built-up  Area,18-Apr,Whitefield,2 BHK,,1170,2.0,1.0,62.39272358945449
Super built-up  Area,Ready To Move,Chandapura,2 BHK,PavesGr,806,2.0,2.0,26.876152953825365
Super built-up  Area,20-Dec,Jakkur,2 BHK,ArndsSk,1245,2.0,1.0,77.90377266978665
Built-up  Area,Ready To Move,"Sarjapur Road, ",4 Bedroom,,2200,4.0,3.0,150.46283624855744
Plot  Area,Ready To Move,Tumkur Road,6 Bedroom,,1200,5.0,2.0,157.33026112774004
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,Brway G,1370,3.0,2.0,231.04210221382456
Carpet  Area,Ready To Move,Thanisandra,2 BHK,R ra  R,1449,2.0,2.0,69.92695300372587
Super built-up  Area,18-May,Kumbena Agrahara,3 BHK,,1355,3.0,,86.04025605920069
Super built-up  Area,Ready To Move,Murugeshpalya,2 BHK,,1240,2.0,3.0,68.58291990073045
Super built-up  Area,18-May,Devanahalli,3 BHK,Cerdsga,1290,2.0,1.0,62.006552008964
Super built-up  Area,19-Mar,Hennur Road,2 BHK,Puachal,1232,2.0,1.0,76.2439766757858
Super built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neisei ,1212,2.0,1.0,55.648374929256654
Super built-up  Area,19-Dec,Chandapura,3 BHK,SuVue S,1225,3.0,1.0,36.35150041611212
Built-up  Area,Ready To Move,Hebbal,2 BHK,Arsil B,1070,2.0,2.0,53.62301315716609
Built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,,1974,3.0,2.0,125.43829106509926
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,PualeSk,1711,3.0,1.0,111.0623993392018
Built-up  Area,Ready To Move,Jalahalli West,1 BHK,Prntsax,460,1.0,1.0,17.861902268946803
Built-up  Area,17-Sep,Thanisandra,2 BHK,Bhmesy ,1276,2.0,2.0,92.48969130476132
Built-up  Area,18-May,Raja Rajeshwari Nagar,2 BHK,Prllsan,1168,2.0,1.0,49.18879204667865
Super built-up  Area,Ready To Move,MS Pallya,2 BHK,,1200,2.0,0.0,67.35952158005658
Plot  Area,Ready To Move,Canara Bank Colony,9 Bedroom,,1650,9.0,3.0,197.01448912618972
Super built-up  Area,Ready To Move,Cunningham Road,4 BHK,,5400,4.0,3.0,793.4986450944125
Plot  Area,Ready To Move,Old Madras Road,9 Bedroom,,750,9.0,3.0,188.03161113176444
Super built-up  Area,Ready To Move,Hosa Road,2 BHK,SSaleRo,1025,2.0,1.0,53.92012236486593
Super built-up  Area,18-Dec,Hebbal,3 BHK,SNontle,2526,3.0,2.0,165.2893505307828
Super built-up  Area,22-Jun,Hoodi,3 BHK,GoAirej,1853,3.0,2.0,128.0599240596298
Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Kuownri,905,2.0,2.0,85.69553259350562
Plot  Area,Ready To Move,Hulimavu,5 Bedroom,,1500,5.0,3.0,177.0871357742447
Super built-up  Area,18-Dec,Hebbal,3 BHK,Cehosy ,3485,5.0,2.0,302.2892866422298
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,32.45548926685951
Super built-up  Area,Ready To Move,Banashankari,3 BHK,V2anags,1440,2.0,,85.41738262238546
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2800,4.0,2.0,158.3046632283862
Super built-up  Area,Ready To Move,Anekal,2 BHK,,732,1.0,2.0,30.633220413572015
Plot  Area,Ready To Move,Kothannur,4 Bedroom,,1200,5.0,,264.90502151606853
Super built-up  Area,Ready To Move,Hosapalya,9 BHK,,3000,9.0,,295.43347799597024
Super built-up  Area,Ready To Move,KR Puram,2 BHK,Hivesdr,950,2.0,1.0,44.495665564477704
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,2.0,56.24109230950567
Plot  Area,Ready To Move,Hegganahalli,3 Bedroom,,700,2.0,2.0,127.27102397973732
