ID,Count
19859,509.9373236
19860,509.9723203
19861,510.007317
19862,510.0423138
19863,510.0773105
19864,510.1123072
19865,510.1473039
19866,510.1823006
19867,510.2172974
19868,510.2522941
19869,510.2872908
19870,510.3222875
19871,510.3572843
19872,659.3355923
19873,659.3726137
19874,659.409635
19875,659.4466564
19876,659.4836778
19877,659.5206991
19878,659.5577205
19879,659.5947418
19880,659.6317632
19881,659.6687845
19882,659.7058059
19883,659.7428273
19884,659.7798486
19885,659.81687
19886,659.8538913
19887,659.8909127
19888,659.927934
19889,659.9649554
19890,660.0019767
19891,660.0389981
19892,660.0760195
19893,660.1130408
19894,660.1500622
19895,660.1870835
19896,666.2806914
19897,666.3177128
19898,666.3547342
19899,666.3917555
19900,666.4287769
19901,666.4657982
19902,666.5028196
19903,666.5398409
19904,666.5768623
19905,666.6138837
19906,666.650905
19907,666.6879264
19908,666.7249477
19909,666.7619691
19910,666.7989904
19911,666.8360118
19912,666.8730332
19913,666.9100545
19914,666.9470759
19915,666.9840972
19916,667.0211186
19917,667.0581399
19918,667.0951613
19919,667.1321826
19920,654.7466332
19921,654.7836545
19922,654.8206759
19923,654.8576972
19924,654.8947186
19925,654.93174
19926,654.9687613
19927,655.0057827
19928,655.042804
19929,655.0798254
19930,655.1168467
19931,655.1538681
19932,655.1908894
19933,655.2279108
19934,655.2649322
19935,655.3019535
19936,655.3389749
19937,655.3759962
19938,655.4130176
19939,655.4500389
19940,655.4870603
19941,655.5240817
19942,655.561103
19943,655.5981244
19944,655.6351457
19945,655.6721671
19946,655.7091884
19947,655.7462098
19948,655.7832311
19949,655.8202525
19950,655.8572739
19951,655.8942952
19952,655.9313166
19953,655.9683379
19954,656.0053593
19955,656.0423806
19956,656.079402
19957,656.1164234
19958,656.1534447
19959,656.1904661
19960,656.2274874
19961,656.2645088
19962,656.3015301
19963,656.3385515
19964,656.3755729
19965,656.4125942
19966,656.4496156
19967,656.4866369
19968,656.5236583
19969,656.5606796
19970,656.597701
19971,656.6347223
19972,656.6717437
19973,656.7087651
19974,656.7457864
19975,656.7828078
19976,656.8198291
19977,656.8568505
19978,656.8938718
19979,656.9308932
19980,656.9679146
19981,657.0049359
19982,657.0419573
19983,657.0789786
19984,657.116
19985,657.1530213
19986,657.1900427
19987,657.2270641
19988,657.2640854
19989,657.3011068
19990,657.3381281
19991,657.3751495
19992,559.0569243
19993,559.0939457
19994,559.130967
19995,559.1679884
19996,559.2050097
19997,559.2420311
19998,559.2790524
19999,559.3160738
20000,559.3530952
20001,559.3901165
20002,559.4271379
20003,559.4641592
20004,559.5011806
20005,559.5382019
20006,559.5752233
20007,559.6122446
20008,559.649266
20009,559.6862874
20010,559.7233087
20011,559.7603301
20012,559.7973514
20013,559.8343728
20014,559.8713941
20015,559.9084155
20016,559.9454369
20017,559.9824582
20018,560.0194796
20019,560.0565009
20020,560.0935223
20021,560.1305436
20022,560.167565
20023,560.2045864
20024,560.2416077
20025,560.2786291
20026,560.3156504
20027,560.3526718
20028,560.3896931
20029,560.4267145
20030,560.4637358
20031,560.5007572
20032,560.5377786
20033,560.5747999
20034,560.6118213
20035,560.6488426
20036,560.685864
20037,560.7228853
20038,560.7599067
20039,560.7969281
20040,671.6117668
20041,671.6487881
20042,671.6858095
20043,671.7228308
20044,671.7598522
20045,671.7968736
20046,671.8338949
20047,671.8709163
20048,671.9079376
20049,671.944959
20050,671.9819803
20051,672.0190017
20052,672.0560231
20053,672.0930444
20054,672.1300658
20055,672.1670871
20056,672.2041085
20057,672.2411298
20058,672.2781512
20059,672.3151726
20060,672.3521939
20061,672.3892153
20062,672.4262366
20063,672.463258
20064,672.5002793
20065,672.5373007
20066,672.574322
20067,672.6113434
20068,672.6483648
20069,672.6853861
20070,672.7224075
20071,672.7594288
20072,672.7964502
20073,672.8334715
20074,672.8704929
20075,672.9075143
20076,672.9445356
20077,672.981557
20078,673.0185783
20079,673.0555997
20080,673.092621
20081,673.1296424
20082,673.1666638
20083,673.2036851
20084,673.2407065
20085,673.2777278
20086,673.3147492
20087,673.3517705
20088,660.9662211
20089,661.0032424
20090,661.0402638
20091,661.0772851
20092,661.1143065
20093,661.1513278
20094,661.1883492
20095,661.2253705
20096,661.2623919
20097,661.2994133
20098,661.3364346
20099,661.373456
20100,661.4104773
20101,661.4474987
20102,661.48452
20103,661.5215414
20104,661.5585628
20105,661.5955841
20106,661.6326055
20107,661.6696268
20108,661.7066482
20109,661.7436695
20110,661.7806909
20111,661.8177123
20112,661.8547336
20113,661.891755
20114,661.9287763
20115,661.9657977
20116,662.002819
20117,662.0398404
20118,662.0768617
20119,662.1138831
20120,662.1509045
20121,662.1879258
20122,662.2249472
20123,662.2619685
20124,662.2989899
20125,662.3360112
20126,662.3730326
20127,662.410054
20128,662.4470753
20129,662.4840967
20130,662.521118
20131,662.5581394
20132,662.5951607
20133,662.6321821
20134,662.6692035
20135,662.7062248
20136,662.7432462
20137,662.7802675
20138,662.8172889
20139,662.8543102
20140,662.8913316
20141,662.9283529
20142,662.9653743
20143,663.0023957
20144,663.039417
20145,663.0764384
20146,663.1134597
20147,663.1504811
20148,663.1875024
20149,663.2245238
20150,663.2615452
20151,663.2985665
20152,663.3355879
20153,663.3726092
20154,663.4096306
20155,663.4466519
20156,663.4836733
20157,663.5206946
20158,663.557716
20159,663.5947374
20160,565.2765122
20161,565.3135335
20162,565.3505549
20163,565.3875763
20164,565.4245976
20165,565.461619
20166,565.4986403
20167,565.5356617
20168,565.572683
20169,565.6097044
20170,565.6467258
20171,565.6837471
20172,565.7207685
20173,565.7577898
20174,565.7948112
20175,565.8318325
20176,565.8688539
20177,565.9058752
20178,565.9428966
20179,565.979918
20180,566.0169393
20181,566.0539607
20182,566.090982
20183,566.1280034
20184,566.1650247
20185,566.2020461
20186,566.2390675
20187,566.2760888
20188,566.3131102
20189,566.3501315
20190,566.3871529
20191,566.4241742
20192,566.4611956
20193,566.4982169
20194,566.5352383
20195,566.5722597
20196,566.609281
20197,566.6463024
20198,566.6833237
20199,566.7203451
20200,566.7573664
20201,566.7943878
20202,566.8314092
20203,566.8684305
20204,566.9054519
20205,566.9424732
20206,566.9794946
20207,567.0165159
20208,653.5955218
20209,653.6312194
20210,653.6669171
20211,653.7026148
20212,653.7383124
20213,653.7740101
20214,653.8097077
20215,653.8454054
20216,653.8811031
20217,653.9168007
20218,653.9524984
20219,653.988196
20220,654.0238937
20221,654.0595914
20222,654.095289
20223,654.1309867
20224,654.1666843
20225,654.202382
20226,654.2380796
20227,654.2737773
20228,654.309475
20229,654.3451726
20230,654.3808703
20231,654.4165679
20232,654.4522656
20233,654.4879633
20234,654.5236609
20235,654.5593586
20236,654.5950562
20237,654.6307539
20238,654.6664516
20239,654.7021492
20240,654.7378469
20241,654.7735445
20242,654.8092422
20243,654.8449399
20244,654.8806375
20245,654.9163352
20246,654.9520328
20247,654.9877305
20248,655.0234282
20249,655.0591258
20250,655.0948235
20251,655.1305211
20252,655.1662188
20253,655.2019164
20254,655.2376141
20255,655.2733118
20256,643.3306071
20257,643.3663048
20258,643.4020024
20259,643.4377001
20260,643.4733978
20261,643.5090954
20262,643.5447931
20263,643.5804907
20264,643.6161884
20265,643.651886
20266,643.6875837
20267,643.7232814
20268,643.758979
20269,643.7946767
20270,643.8303743
20271,643.866072
20272,643.9017697
20273,643.9374673
20274,643.973165
20275,644.0088626
20276,644.0445603
20277,644.080258
20278,644.1159556
20279,644.1516533
20280,644.1873509
20281,644.2230486
20282,644.2587463
20283,644.2944439
20284,644.3301416
20285,644.3658392
20286,644.4015369
20287,644.4372346
20288,644.4729322
20289,644.5086299
20290,644.5443275
20291,644.5800252
20292,644.6157228
20293,644.6514205
20294,644.6871182
20295,644.7228158
20296,644.7585135
20297,644.7942111
20298,644.8299088
20299,644.8656065
20300,644.9013041
20301,644.9370018
20302,644.9726994
20303,645.0083971
20304,648.8285244
20305,648.8644315
20306,648.9003386
20307,648.9362456
20308,648.9721527
20309,649.0080598
20310,649.0439669
20311,649.079874
20312,649.1157811
20313,649.1516882
20314,649.1875953
20315,649.2235024
20316,649.2594095
20317,649.2953166
20318,649.3312237
20319,649.3671308
20320,649.4030379
20321,649.438945
20322,649.4748521
20323,649.5107592
20324,649.5466663
20325,649.5825734
20326,649.6184805
20327,649.6543875
20328,554.2953247
20329,554.3312318
20330,554.3671389
20331,554.403046
20332,554.438953
20333,554.4748601
20334,554.5107672
20335,554.5466743
20336,554.5825814
20337,554.6184885
20338,554.6543956
20339,554.6903027
20340,554.7262098
20341,554.7621169
20342,554.798024
20343,554.8339311
20344,554.8698382
20345,554.9057453
20346,554.9416524
20347,554.9775595
20348,555.0134666
20349,555.0493737
20350,555.0852808
20351,555.1211879
20352,555.1570949
20353,555.193002
20354,555.2289091
20355,555.2648162
20356,555.3007233
20357,555.3366304
20358,555.3725375
20359,555.4084446
20360,555.4443517
20361,555.4802588
20362,555.5161659
20363,555.552073
20364,555.5879801
20365,555.6238872
20366,555.6597943
20367,555.6957014
20368,555.7316085
20369,555.7675156
20370,555.8034227
20371,555.8393298
20372,555.8752368
20373,555.9111439
20374,555.947051
20375,555.9829581
20376,663.462514
20377,663.4984211
20378,663.5343282
20379,663.5702353
20380,663.6061424
20381,663.6420495
20382,663.6779566
20383,663.7138637
20384,663.7497708
20385,663.7856778
20386,663.8215849
20387,663.857492
20388,663.8933991
20389,663.9293062
20390,663.9652133
20391,664.0011204
20392,664.0370275
20393,664.0729346
20394,664.1088417
20395,664.1447488
20396,664.1806559
20397,664.216563
20398,664.2524701
20399,664.2883772
20400,645.5431375
20401,645.5780295
20402,645.6129215
20403,645.6478134
20404,645.6827054
20405,645.7175974
20406,645.7524893
20407,645.7873813
20408,645.8222733
20409,645.8571652
20410,645.8920572
20411,645.9269491
20412,645.9618411
20413,645.9967331
20414,646.031625
20415,646.066517
20416,646.101409
20417,646.1363009
20418,646.1711929
20419,646.2060849
20420,646.2409768
20421,646.2758688
20422,646.3107607
20423,646.3456527
20424,634.6724947
20425,634.7073867
20426,634.7422787
20427,634.7771706
20428,634.8120626
20429,634.8469545
20430,634.8818465
20431,634.9167385
20432,634.9516304
20433,634.9865224
20434,635.0214144
20435,635.0563063
20436,635.0911983
20437,635.1260903
20438,635.1609822
20439,635.1958742
20440,635.2307661
20441,635.2656581
20442,635.3005501
20443,635.335442
20444,635.370334
20445,635.405226
20446,635.4401179
20447,635.4750099
20448,635.5099019
20449,635.5447938
20450,635.5796858
20451,635.6145777
20452,635.6494697
20453,635.6843617
20454,635.7192536
20455,635.7541456
20456,635.7890376
20457,635.8239295
20458,635.8588215
20459,635.8937135
20460,635.9286054
20461,635.9634974
20462,635.9983893
20463,636.0332813
20464,636.0681733
20465,636.1030652
20466,636.1379572
20467,636.1728492
20468,636.2077411
20469,636.2426331
20470,636.2775251
20471,636.312417
20472,636.347309
20473,636.3822009
20474,636.4170929
20475,636.4519849
20476,636.4868768
20477,636.5217688
20478,636.5566608
20479,636.5915527
20480,636.6264447
20481,636.6613367
20482,636.6962286
20483,636.7311206
20484,636.7660125
20485,636.8009045
20486,636.8357965
20487,636.8706884
20488,636.9055804
20489,636.9404724
20490,636.9753643
20491,637.0102563
20492,637.0451483
20493,637.0800402
20494,637.1149322
20495,637.1498241
20496,546.1214354
20497,546.1564321
20498,546.1914288
20499,546.2264256
20500,546.2614223
20501,546.296419
20502,546.3314157
20503,546.3664124
20504,546.4014092
20505,546.4364059
20506,546.4714026
20507,546.5063993
20508,546.5413961
20509,546.5763928
20510,546.6113895
20511,546.6463862
20512,546.681383
20513,546.7163797
20514,546.7513764
20515,546.7863731
20516,546.8213699
20517,546.8563666
20518,546.8913633
20519,546.92636
20520,546.9613568
20521,546.9963535
20522,547.0313502
20523,547.0663469
20524,547.1013436
20525,547.1363404
20526,547.1713371
20527,547.2063338
20528,547.2413305
20529,547.2763273
20530,547.311324
20531,547.3463207
20532,547.3813174
20533,547.4163142
20534,547.4513109
20535,547.4863076
20536,547.5213043
20537,547.5563011
20538,547.5912978
20539,547.6262945
20540,547.6612912
20541,547.6962879
20542,547.7312847
20543,547.7662814
20544,652.5208519
20545,652.5558487
20546,652.5908454
20547,652.6258421
20548,652.6608388
20549,652.6958356
20550,652.7308323
20551,652.765829
20552,652.8008257
20553,652.8358225
20554,652.8708192
20555,652.9058159
20556,652.9408126
20557,652.9758093
20558,653.0108061
20559,653.0458028
20560,653.0807995
20561,653.1157962
20562,653.150793
20563,653.1857897
20564,653.2207864
20565,653.2557831
20566,653.2907799
20567,653.3257766
20568,653.3607733
20569,653.39577
20570,653.4307668
20571,653.4657635
20572,653.5007602
20573,653.5357569
20574,653.5707536
20575,653.6057504
20576,653.6407471
20577,653.6757438
20578,653.7107405
20579,653.7457373
20580,653.780734
20581,653.8157307
20582,653.8507274
20583,653.8857242
20584,653.9207209
20585,653.9557176
20586,653.9907143
20587,654.0257111
20588,654.0607078
20589,654.0957045
20590,654.1307012
20591,654.165698
20592,628.5662936
20593,628.6012903
20594,628.636287
20595,628.6712837
20596,628.7062805
20597,628.7412772
20598,628.7762739
20599,628.8112706
20600,628.8462673
20601,628.8812641
20602,628.9162608
20603,628.9512575
20604,628.9862542
20605,629.021251
20606,629.0562477
20607,629.0912444
20608,629.1262411
20609,629.1612379
20610,629.1962346
20611,629.2312313
20612,629.266228
20613,629.3012248
20614,629.3362215
20615,629.3712182
20616,641.0211106
20617,641.0562966
20618,641.0914827
20619,641.1266687
20620,641.1618547
20621,641.1970408
20622,641.2322268
20623,641.2674129
20624,641.3025989
20625,641.337785
20626,641.372971
20627,641.4081571
20628,641.4433431
20629,641.4785292
20630,641.5137152
20631,641.5489012
20632,641.5840873
20633,641.6192733
20634,641.6544594
20635,641.6896454
20636,641.7248315
20637,641.7600175
20638,641.7952036
20639,641.8303896
20640,647.6219105
20641,647.6570966
20642,647.6922826
20643,647.7274687
20644,647.7626547
20645,647.7978408
20646,647.8330268
20647,647.8682128
20648,647.9033989
20649,647.9385849
20650,647.973771
20651,648.008957
20652,648.0441431
20653,648.0793291
20654,648.1145152
20655,648.1497012
20656,648.1848872
20657,648.2200733
20658,648.2552593
20659,648.2904454
20660,648.3256314
20661,648.3608175
20662,648.3960035
20663,648.4311896
20664,554.9870319
20665,555.022218
20666,555.057404
20667,555.09259
20668,555.1277761
20669,555.1629621
20670,555.1981482
20671,555.2333342
20672,555.2685203
20673,555.3037063
20674,555.3388924
20675,555.3740784
20676,555.4092644
20677,555.4444505
20678,555.4796365
20679,555.5148226
20680,555.5500086
20681,555.5851947
20682,555.6203807
20683,555.6555668
20684,555.6907528
20685,555.7259388
20686,555.7611249
20687,555.7963109
20688,555.831497
20689,555.866683
20690,555.9018691
20691,555.9370551
20692,555.9722412
20693,556.0074272
20694,556.0426133
20695,556.0777993
20696,556.1129853
20697,556.1481714
20698,556.1833574
20699,556.2185435
20700,556.2537295
20701,556.2889156
20702,556.3241016
20703,556.3592877
20704,556.3944737
20705,556.4296597
20706,556.4648458
20707,556.5000318
20708,556.5352179
20709,556.5704039
20710,556.60559
20711,556.640776
20712,661.962035
20713,661.9972211
20714,662.0324071
20715,662.0675932
20716,662.1027792
20717,662.1379653
20718,662.1731513
20719,662.2083373
20720,662.2435234
20721,662.2787094
20722,662.3138955
20723,662.3490815
20724,662.3842676
20725,662.4194536
20726,662.4546397
20727,662.4898257
20728,662.5250117
20729,662.5601978
20730,662.5953838
20731,662.6305699
20732,662.6657559
20733,662.700942
20734,662.736128
20735,662.7713141
20736,662.8065001
20737,662.8416861
20738,662.8768722
20739,662.9120582
20740,662.9472443
20741,662.9824303
20742,663.0176164
20743,663.0528024
20744,663.0879885
20745,663.1231745
20746,663.1583605
20747,663.1935466
20748,663.2287326
20749,663.2639187
20750,663.2991047
20751,663.3342908
20752,663.3694768
20753,663.4046629
20754,663.4398489
20755,663.475035
20756,663.510221
20757,663.545407
20758,663.5805931
20759,663.6157791
20760,651.8442359
20761,651.8794219
20762,651.914608
20763,651.949794
20764,651.9849801
20765,652.0201661
20766,652.0553522
20767,652.0905382
20768,652.1257243
20769,652.1609103
20770,652.1960963
20771,652.2312824
20772,652.2664684
20773,652.3016545
20774,652.3368405
20775,652.3720266
20776,652.4072126
20777,652.4423987
20778,652.4775847
20779,652.5127707
20780,652.5479568
20781,652.5831428
20782,652.6183289
20783,652.6535149
20784,698.3682975
20785,698.4059461
20786,698.4435948
20787,698.4812434
20788,698.518892
20789,698.5565406
20790,698.5941892
20791,698.6318378
20792,698.6694864
20793,698.707135
20794,698.7447836
20795,698.7824322
20796,698.8200808
20797,698.8577294
20798,698.895378
20799,698.9330266
20800,698.9706752
20801,699.0083238
20802,699.0459724
20803,699.083621
20804,699.1212696
20805,699.1589182
20806,699.1965668
20807,699.2342154
20808,699.271864
20809,699.3095126
20810,699.3471612
20811,699.3848098
20812,699.4224584
20813,699.460107
20814,699.4977557
20815,699.5354043
20816,699.5730529
20817,699.6107015
20818,699.6483501
20819,699.6859987
20820,699.7236473
20821,699.7612959
20822,699.7989445
20823,699.8365931
20824,699.8742417
20825,699.9118903
20826,699.9495389
20827,699.9871875
20828,700.0248361
20829,700.0624847
20830,700.1001333
20831,700.1377819
20832,600.1537663
20833,600.1914149
20834,600.2290635
20835,600.2667121
20836,600.3043607
20837,600.3420093
20838,600.3796579
20839,600.4173065
20840,600.4549551
20841,600.4926037
20842,600.5302523
20843,600.5679009
20844,600.6055495
20845,600.6431981
20846,600.6808467
20847,600.7184953
20848,600.7561439
20849,600.7937925
20850,600.8314411
20851,600.8690897
20852,600.9067383
20853,600.9443869
20854,600.9820355
20855,601.0196841
20856,601.0573327
20857,601.0949814
20858,601.13263
20859,601.1702786
20860,601.2079272
20861,601.2455758
20862,601.2832244
20863,601.320873
20864,601.3585216
20865,601.3961702
20866,601.4338188
20867,601.4714674
20868,601.509116
20869,601.5467646
20870,601.5844132
20871,601.6220618
20872,601.6597104
20873,601.697359
20874,601.7350076
20875,601.7726562
20876,601.8103048
20877,601.8479534
20878,601.885602
20879,601.9232506
20880,714.615608
20881,714.6532566
20882,714.6909052
20883,714.7285538
20884,714.7662024
20885,714.803851
20886,714.8414996
20887,714.8791482
20888,714.9167968
20889,714.9544455
20890,714.9920941
20891,715.0297427
20892,715.0673913
20893,715.1050399
20894,715.1426885
20895,715.1803371
20896,715.2179857
20897,715.2556343
20898,715.2932829
20899,715.3309315
20900,715.3685801
20901,715.4062287
20902,715.4438773
20903,715.4815259
20904,703.5982188
20905,703.6352401
20906,703.6722615
20907,703.7092828
20908,703.7463042
20909,703.7833255
20910,703.8203469
20911,703.8573683
20912,703.8943896
20913,703.931411
20914,703.9684323
20915,704.0054537
20916,704.042475
20917,704.0794964
20918,704.1165178
20919,704.1535391
20920,704.1905605
20921,704.2275818
20922,704.2646032
20923,704.3016245
20924,704.3386459
20925,704.3756672
20926,704.4126886
20927,704.44971
20928,692.0641605
20929,692.1011818
20930,692.1382032
20931,692.1752245
20932,692.2122459
20933,692.2492673
20934,692.2862886
20935,692.32331
20936,692.3603313
20937,692.3973527
20938,692.434374
20939,692.4713954
20940,692.5084168
20941,692.5454381
20942,692.5824595
20943,692.6194808
20944,692.6565022
20945,692.6935235
20946,692.7305449
20947,692.7675663
20948,692.8045876
20949,692.841609
20950,692.8786303
20951,692.9156517
20952,668.176178
20953,668.2118757
20954,668.2475733
20955,668.283271
20956,668.3189687
20957,668.3546663
20958,668.390364
20959,668.4260616
20960,668.4617593
20961,668.497457
20962,668.5331546
20963,668.5688523
20964,668.6045499
20965,668.6402476
20966,668.6759452
20967,668.7116429
20968,668.7473406
20969,668.7830382
20970,668.8187359
20971,668.8544335
20972,668.8901312
20973,668.9258289
20974,668.9615265
20975,668.9972242
20976,669.0329218
20977,669.0686195
20978,669.1043172
20979,669.1400148
20980,669.1757125
20981,669.2114101
20982,669.2471078
20983,669.2828055
20984,669.3185031
20985,669.3542008
20986,669.3898984
20987,669.4255961
20988,669.4612938
20989,669.4969914
20990,669.5326891
20991,669.5683867
20992,669.6040844
20993,669.6397821
20994,669.6754797
20995,669.7111774
20996,669.746875
20997,669.7825727
20998,669.8182703
20999,669.853968
21000,575.051107
21001,575.0868047
21002,575.1225023
21003,575.1582
21004,575.1938977
21005,575.2295953
21006,575.265293
21007,575.3009906
21008,575.3366883
21009,575.372386
21010,575.4080836
21011,575.4437813
21012,575.4794789
21013,575.5151766
21014,575.5508743
21015,575.5865719
21016,575.6222696
21017,575.6579672
21018,575.6936649
21019,575.7293626
21020,575.7650602
21021,575.8007579
21022,575.8364555
21023,575.8721532
21024,575.9078509
21025,575.9435485
21026,575.9792462
21027,576.0149438
21028,576.0506415
21029,576.0863391
21030,576.1220368
21031,576.1577345
21032,576.1934321
21033,576.2291298
21034,576.2648274
21035,576.3005251
21036,576.3362228
21037,576.3719204
21038,576.4076181
21039,576.4433157
21040,576.4790134
21041,576.5147111
21042,576.5504087
21043,576.5861064
21044,576.621804
21045,576.6575017
21046,576.6931994
21047,576.728897
21048,683.5815556
21049,683.6172533
21050,683.6529509
21051,683.6886486
21052,683.7243463
21053,683.7600439
21054,683.7957416
21055,683.8314392
21056,683.8671369
21057,683.9028346
21058,683.9385322
21059,683.9742299
21060,684.0099275
21061,684.0456252
21062,684.0813229
21063,684.1170205
21064,684.1527182
21065,684.1884158
21066,684.2241135
21067,684.2598112
21068,684.2955088
21069,684.3312065
21070,684.3669041
21071,684.4026018
21072,688.4538522
21073,688.4897593
21074,688.5256664
21075,688.5615734
21076,688.5974805
21077,688.6333876
21078,688.6692947
21079,688.7052018
21080,688.7411089
21081,688.777016
21082,688.8129231
21083,688.8488302
21084,688.8847373
21085,688.9206444
21086,688.9565515
21087,688.9924586
21088,689.0283657
21089,689.0642728
21090,689.1001799
21091,689.136087
21092,689.1719941
21093,689.2079012
21094,689.2438083
21095,689.2797153
21096,677.2669437
21097,677.3028508
21098,677.3387579
21099,677.3746649
21100,677.410572
21101,677.4464791
21102,677.4823862
21103,677.5182933
21104,677.5542004
21105,677.5901075
21106,677.6260146
21107,677.6619217
21108,677.6978288
21109,677.7337359
21110,677.769643
21111,677.8055501
21112,677.8414572
21113,677.8773643
21114,677.9132714
21115,677.9491785
21116,677.9850856
21117,678.0209927
21118,678.0568998
21119,678.0928068
21120,678.1287139
21121,678.164621
21122,678.2005281
21123,678.2364352
21124,678.2723423
21125,678.3082494
21126,678.3441565
21127,678.3800636
21128,678.4159707
21129,678.4518778
21130,678.4877849
21131,678.523692
21132,678.5595991
21133,678.5955062
21134,678.6314133
21135,678.6673204
21136,678.7032275
21137,678.7391346
21138,678.7750417
21139,678.8109487
21140,678.8468558
21141,678.8827629
21142,678.91867
21143,678.9545771
21144,678.9904842
21145,679.0263913
21146,679.0622984
21147,679.0982055
21148,679.1341126
21149,679.1700197
21150,679.2059268
21151,679.2418339
21152,679.277741
21153,679.3136481
21154,679.3495552
21155,679.3854623
21156,679.4213694
21157,679.4572765
21158,679.4931836
21159,679.5290907
21160,679.5649977
21161,679.6009048
21162,679.6368119
21163,679.672719
21164,679.7086261
21165,679.7445332
21166,679.7804403
21167,679.8163474
21168,567.9340619
21169,567.9689539
21170,568.0038459
21171,568.0387378
21172,568.0736298
21173,568.1085218
21174,568.1434137
21175,568.1783057
21176,568.2131977
21177,568.2480896
21178,568.2829816
21179,568.3178735
21180,568.3527655
21181,568.3876575
21182,568.4225494
21183,568.4574414
21184,568.4923334
21185,568.5272253
21186,568.5621173
21187,568.5970093
21188,568.6319012
21189,568.6667932
21190,568.7016851
21191,568.7365771
21192,568.7714691
21193,568.806361
21194,568.841253
21195,568.876145
21196,568.9110369
21197,568.9459289
21198,568.9808209
21199,569.0157128
21200,569.0506048
21201,569.0854967
21202,569.1203887
21203,569.1552807
21204,569.1901726
21205,569.2250646
21206,569.2599566
21207,569.2948485
21208,569.3297405
21209,569.3646325
21210,569.3995244
21211,569.4344164
21212,569.4693083
21213,569.5042003
21214,569.5390923
21215,569.5739842
21216,674.0149799
21217,674.0498719
21218,674.0847639
21219,674.1196558
21220,674.1545478
21221,674.1894397
21222,674.2243317
21223,674.2592237
21224,674.2941156
21225,674.3290076
21226,674.3638996
21227,674.3987915
21228,674.4336835
21229,674.4685755
21230,674.5034674
21231,674.5383594
21232,674.5732513
21233,674.6081433
21234,674.6430353
21235,674.6779272
21236,674.7128192
21237,674.7477112
21238,674.7826031
21239,674.8174951
21240,674.8523871
21241,674.887279
21242,674.922171
21243,674.9570629
21244,674.9919549
21245,675.0268469
21246,675.0617388
21247,675.0966308
21248,675.1315228
21249,675.1664147
21250,675.2013067
21251,675.2361987
21252,675.2710906
21253,675.3059826
21254,675.3408745
21255,675.3757665
21256,675.4106585
21257,675.4455504
21258,675.4804424
21259,675.5153344
21260,675.5502263
21261,675.5851183
21262,675.6200103
21263,675.6549022
21264,665.9752907
21265,666.0102874
21266,666.0452841
21267,666.0802809
21268,666.1152776
21269,666.1502743
21270,666.185271
21271,666.2202678
21272,666.2552645
21273,666.2902612
21274,666.3252579
21275,666.3602547
21276,666.3952514
21277,666.4302481
21278,666.4652448
21279,666.5002415
21280,666.5352383
21281,666.570235
21282,666.6052317
21283,666.6402284
21284,666.6752252
21285,666.7102219
21286,666.7452186
21287,666.7802153
21288,666.8152121
21289,666.8502088
21290,666.8852055
21291,666.9202022
21292,666.955199
21293,666.9901957
21294,667.0251924
21295,667.0601891
21296,667.0951859
21297,667.1301826
21298,667.1651793
21299,667.200176
21300,667.2351727
21301,667.2701695
21302,667.3051662
21303,667.3401629
21304,667.3751596
21305,667.4101564
21306,667.4451531
21307,667.4801498
21308,667.5151465
21309,667.5501433
21310,667.58514
21311,667.6201367
21312,667.6551334
21313,667.6901302
21314,667.7251269
21315,667.7601236
21316,667.7951203
21317,667.8301171
21318,667.8651138
21319,667.9001105
21320,667.9351072
21321,667.9701039
21322,668.0051007
21323,668.0400974
21324,668.0750941
21325,668.1100908
21326,668.1450876
21327,668.1800843
21328,668.215081
21329,668.2500777
21330,668.2850745
21331,668.3200712
21332,668.3550679
21333,668.3900646
21334,668.4250614
21335,668.4600581
21336,561.6274845
21337,561.6624813
21338,561.697478
21339,561.7324747
21340,561.7674714
21341,561.8024682
21342,561.8374649
21343,561.8724616
21344,561.9074583
21345,561.9424551
21346,561.9774518
21347,562.0124485
21348,562.0474452
21349,562.0824419
21350,562.1174387
21351,562.1524354
21352,562.1874321
21353,562.2224288
21354,562.2574256
21355,562.2924223
21356,562.327419
21357,562.3624157
21358,562.3974125
21359,562.4324092
21360,613.8730266
21361,613.9106752
21362,613.9483238
21363,613.9859724
21364,614.023621
21365,614.0612696
21366,614.0989182
21367,614.1365668
21368,614.1742154
21369,614.211864
21370,614.2495126
21371,614.2871612
21372,614.3248098
21373,614.3624584
21374,614.400107
21375,614.4377556
21376,614.4754042
21377,614.5130528
21378,614.5507014
21379,614.58835
21380,614.6259986
21381,614.6636473
21382,614.7012959
21383,614.7389445
21384,733.5905042
21385,733.6281528
21386,733.6658014
21387,733.70345
21388,733.7410986
21389,733.7787472
21390,733.8163958
21391,733.8540444
21392,733.891693
21393,733.9293417
21394,733.9669903
21395,734.0046389
21396,734.0422875
21397,734.0799361
21398,734.1175847
21399,734.1552333
21400,734.1928819
21401,734.2305305
21402,734.2681791
21403,734.3058277
21404,734.3434763
21405,734.3811249
21406,734.4187735
21407,734.4564221
21408,734.4940707
21409,734.5317193
21410,734.5693679
21411,734.6070165
21412,734.6446651
21413,734.6823137
21414,734.7199623
21415,734.7576109
21416,734.7952595
21417,734.8329081
21418,734.8705567
21419,734.9082053
21420,734.9458539
21421,734.9835026
21422,735.0211512
21423,735.0587998
21424,735.0964484
21425,735.134097
21426,735.1717456
21427,735.2093942
21428,735.2470428
21429,735.2846914
21430,735.32234
